Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.6469799,0.00029700148,4.610789,1.8248436281573959,1.8248437379079405,105.5390625,1.77783,0.06886696
4000,1.5647835,0.00029100152,2.4345193,1.3448683274419684,1.3448684112364917,91.0,0.46438918,0.072424695
6000,1.584078,0.00028500153,1.1897322,2.502592447662243,2.5025925709934973,123.14814814814815,0.13186148,0.06992719
8000,1.591159,0.00027900154,1.5071596,5.630757229007555,5.63075752838543,211.5151515151515,0.1912797,0.07023449
10000,1.5564822,0.00027300153,2.0104663,7.185925457626581,7.185925855508281,381.81481481481484,0.22425485,0.06724944
12000,1.5596875,0.0002670015,2.3284342,11.460881716352613,11.460882260628482,372.88235294117646,0.22493742,0.06515536
14000,1.4882494,0.00026100152,2.2872417,12.969999203345541,12.969999889363393,431.030303030303,0.23104201,0.070772864
16000,1.3980029,0.00025500153,2.5079632,18.863998838389914,18.863999835401774,584.0,0.20886639,0.06833249
18000,1.2318373,0.00024900152,2.8677096,38.14666390419006,38.146666126946606,3353.6666666666665,0.22644405,0.06864636
20000,1.132189,0.00024300153,2.841259,66.44399577751756,66.44399937614799,2200.2,0.168518,0.067314364
22000,1.2619574,0.00023700154,2.5870733,54.899997156113386,54.89999949745834,1922.75,0.13720016,0.071133114
24000,1.2397512,0.00023100156,2.4016695,174.60998925054446,174.6099982704036,6975.75,0.13126965,0.06844401
26000,1.1712416,0.00022500154,2.4937742,99.5499936491251,99.54999882231157,5182.333333333333,0.13983768,0.07073655
28000,1.1208106,0.00021900155,2.6458855,200.68998655676842,200.6899979673326,7939.0,0.13132319,0.06930894
30000,1.1795869,0.00021300155,2.414086,189.76998764276505,189.76999801583588,7939.0,0.10933189,0.069556735
32000,1.1759793,0.00020700155,2.1625977,195.92665367325148,195.92666462187967,7939.0,0.119212314,0.06367563
34000,1.1620352,0.00020100156,2.1560676,154.1733229358991,154.17333143390715,7939.0,0.13115485,0.07241905
36000,1.1424145,0.00019500156,2.1117752,161.78498850762844,161.78499832190573,6362.5,0.1196801,0.06912287
38000,1.0884001,0.00018900156,2.3050878,117.8539921849966,117.85399880632758,4316.4,0.12853347,0.065169975
40000,1.0333413,0.00018300157,2.3351955,61.79856732700552,61.79857078088181,2117.714285714286,0.15653145,0.067214675
42000,1.0359441,0.00017700157,2.4636953,46.22187204519287,46.221874471753836,1874.5625,0.16134201,0.066760235
44000,0.99531335,0.00017100156,2.6712816,29.10272526165301,29.102726974439893,826.0,0.14504191,0.06425284
46000,0.9766726,0.00016500158,2.801874,51.061814965172246,51.06181766719303,1580.1818181818182,0.15812977,0.068152405
48000,1.0060395,0.00015900156,2.973339,39.07666406532129,39.076666278764606,1106.6666666666667,0.17802948,0.06934725
50000,0.9721704,0.00015300157,3.1026113,93.23332796990871,93.23333208200832,4591.0,0.1688695,0.073298156
52000,1.0050063,0.00014700157,3.072906,None,None,None,0.14837565,0.069045104
54000,1.0471706,0.00014100157,2.6368449,192.59998667240143,192.59999792960784,7213.333333333333,0.11227878,0.07031499
56000,0.9479082,0.00013500158,2.6058536,154.75665613015494,154.75666500255466,5891.666666666667,0.11090607,0.07100067
58000,0.8818903,0.00012900158,2.54037,98.71999421635908,98.71999885487769,4300.714285714285,0.138495,0.07337795
60000,0.8660071,0.00012300158,2.6043894,155.9999897480011,155.99999841675162,4781.0,0.14183064,0.06978921
62000,0.927041,0.000117001575,2.485585,169.20998787879944,169.2099982118234,6160.5,0.118429124,0.06674554
