Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
43000,1.6408541,0.00017250156,-0.12622854,-0.75,-0.75,214.25
44000,1.6560808,0.00016950157,0.02696516,0.3333333333333333,0.3333333333333333,386.3333333333333
45000,1.6310301,0.00016650157,-0.08694261,-0.5,-0.5,244.0
46000,1.624384,0.00016350157,0.0027470172,-0.6666666666666666,-0.6666666666666666,248.0
47000,1.6278629,0.00016050157,0.20094024,0.5,0.5,434.5
48000,1.6234071,0.00015750156,0.02324259,-0.2500499999987369,-0.2500499999987369,309.75
49000,1.6129688,0.00015450157,0.011529356,-0.3333666666658246,-0.3333666666658246,320.3333333333333
50000,1.6360811,0.00015150156,0.1606373,1.0,1.0,556.5
51000,1.6119465,0.00014850158,-0.12263504,-0.5000499999987369,-0.5000499999987369,265.5
52000,1.5950322,0.00014550157,-0.18505163,-1.0000749999981053,-1.0000749999981053,181.0
53000,1.5892938,0.00014250157,-0.32125798,-0.6000199999994947,-0.6000199999994947,252.4
54000,1.6007056,0.00013950157,-0.20390111,-0.7500499999987369,-0.7500499999987369,225.0
55000,1.5985907,0.00013650158,-0.0781131,-0.5,-0.5,261.0
56000,1.6197529,0.00013350158,-0.12267216,-1.0,-1.0,243.0
57000,1.5989878,0.00013050156,-0.17305979,0.0,0.0,349.6666666666667
58000,1.6155251,0.00012750158,-0.09399808,-0.7501249999950232,-0.7501249999968422,210.75
59000,1.5872937,0.00012450157,-0.24227399,0.0,0.0,348.0
60000,1.6044239,0.00012150158,-0.04381525,-0.800059999997029,-0.8000599999984843,203.0
61000,1.5846628,0.00011850158,0.19496343,-0.75,-0.75,239.25
62000,1.5788528,0.000115501585,-0.04073054,-0.8000199999994948,-0.8000199999994948,221.0
63000,1.5688689,0.00011250158,-0.11133095,-0.6666666666666666,-0.6666666666666666,237.66666666666666
64000,1.5830616,0.00010950158,-0.18068066,-0.5001499999943917,-0.5001499999962107,280.0
65000,1.6017389,0.00010650158,-0.31032458,-0.8,-0.8,214.4
66000,1.6289085,0.00010350158,0.11510154,-4.999999873689376e-05,-4.999999873689376e-05,489.5
67000,1.6039537,0.00010050158,-0.24712928,-1.0,-1.0,171.0
68000,1.5784295,9.750159e-05,-0.15011254,-0.7501499999943917,-0.7501499999962107,243.0
69000,1.614429,9.4501585e-05,-0.15093654,-0.8000999999960186,-0.8000999999974738,205.8
70000,1.6040002,9.150158e-05,-0.22457308,-1.0000399999989895,-1.0000399999989895,172.8
71000,1.6176827,8.850159e-05,-0.208497,-1.0000999999974738,-1.0000999999974738,171.0
72000,1.6147627,8.550159e-05,-0.18220733,-0.25,-0.25,318.25
73000,1.6510717,8.250159e-05,0.044035256,-0.8000999999974738,-0.8000999999974738,213.2
74000,1.6225827,7.950159e-05,-0.080522634,-1.0000999999938358,-1.0000999999974738,178.83333333333334
75000,1.667627,7.6501594e-05,-0.068563096,2.0,2.0,746.0
76000,1.6333841,7.3501586e-05,-0.3023596,-0.00019999999494757503,-0.00019999999494757503,585.5
77000,1.6485906,7.05016e-05,-0.15523931,-0.666833333329123,-0.666833333329123,251.66666666666666
78000,1.6680796,6.750159e-05,-0.24386513,-0.8001199999969686,-0.8001199999969686,217.8
79000,1.6830198,6.450159e-05,-0.14667735,-0.2500999999956548,-0.2500999999974738,288.5
80000,1.6583997,6.150159e-05,-0.32393256,-1.0000166666662456,-1.0000166666662456,170.5
81000,1.6525947,5.850159e-05,-0.18597999,-1.0,-1.0,181.2
82000,1.6478988,5.550159e-05,-0.2944984,-0.7500249999993684,-0.7500249999993684,271.25
83000,1.60793,5.250159e-05,-0.44121763,-1.0000166666662456,-1.0000166666662456,163.5
84000,1.6535853,4.9501592e-05,-0.2000998,-1.0000999999974738,-1.0000999999974738,212.5
85000,1.6193274,4.650159e-05,-0.23568255,-1.0001166666625068,-1.0001166666637193,186.0
86000,1.617521,4.3501594e-05,-0.36499727,-0.6666666666666666,-0.6666666666666666,215.33333333333334
87000,1.6406621,4.0501596e-05,-0.26923034,0.5,0.5,505.5
88000,1.6314191,3.7501595e-05,-0.38096085,-0.6000199999994947,-0.6000199999994947,241.4
89000,1.620155,3.4501598e-05,-0.2648244,-0.7500499999987369,-0.7500499999987369,226.75
90000,1.6440715,3.15016e-05,-0.262948,-0.600079999997979,-0.600079999997979,234.2
91000,1.6050425,2.85016e-05,-0.4764305,-1.0000399999989895,-1.0000399999989895,181.0
92000,1.6653408,2.55016e-05,-0.23102213,-0.5000249999993684,-0.5000249999993684,266.25
93000,1.610191,2.2501603e-05,-0.3761944,-0.7500749999981053,-0.7500749999981053,203.0
94000,1.6412747,1.9501602e-05,-0.35586047,-0.5000499999987369,-0.5000499999987369,281.25
95000,1.6473794,1.6501604e-05,-0.41204977,-0.7500249999993684,-0.7500249999993684,257.25
96000,1.6308041,1.35016035e-05,-0.23832113,-0.3333333333333333,-0.3333333333333333,332.3333333333333
97000,1.6148059,1.0501604e-05,-0.36663857,-0.7500499999987369,-0.7500499999987369,221.5
98000,1.6473072,7.5016055e-06,-0.32413572,-0.7500499999987369,-0.7500499999987369,212.0
99000,1.5931014,4.5016063e-06,-0.35881704,-0.7500749999981053,-0.7500749999981053,213.0
100000,1.6283838,1.5016072e-06,-0.47652814,-0.8000799999979791,-0.8000799999979791,259.6
