Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.6793098,0.00029940033,2.9235015,-0.5018181831999259,-0.5018181822516702,263.72727272727275,0.7004219,0.073820375
4000,1.6437238,0.00029820032,0.9697834,-0.3468085096237507,-0.3468085107334117,285.27659574468083,0.098241925,0.07058936
6000,1.6731462,0.00029700028,-0.010289623,-0.4933333333995607,-0.4933333333995607,273.46666666666664,0.050962478,0.06848645
8000,1.6670462,0.00029580033,-0.1984848,-0.06285714294229235,-0.06285714294229235,411.74285714285713,0.029642122,0.06565972
10000,1.6177666,0.00029460032,-0.26871166,-0.08108108108108109,-0.08108108108108109,587.7837837837837,0.033591937,0.06973502
12000,1.5661383,0.00029340028,-0.23476468,-0.446000000089407,-0.446000000089407,276.1,0.029175121,0.0707251
14000,1.6225632,0.00029220033,-0.15084419,-0.3980392166504673,-0.3980392157739284,338.5882352941176,0.031432915,0.0688705
16000,1.6108191,0.0002910003,-0.165752,-0.35714285714285715,-0.35714285714285715,328.6666666666667,0.033354796,0.07165103
18000,1.543683,0.00028980034,-0.18322761,-0.3157894736842105,-0.3157894736842105,287.2631578947368,0.029408917,0.07047139
20000,1.3591455,0.00028860033,-0.1311873,-0.0851063829787234,-0.0851063829787234,509.0,0.03812191,0.068161435
22000,1.1226672,0.0002874003,-0.21518067,-0.3333333333333333,-0.3333333333333333,318.0,0.029373802,0.06914765
24000,1.1712607,0.00028620035,-0.18137796,-0.2553191489361702,-0.2553191489361702,330.5531914893617,0.030558592,0.0680265
26000,1.2362213,0.00028500034,-0.10598531,-0.36363636363636365,-0.36363636363636365,341.79545454545456,0.03451285,0.0728111
28000,1.2151132,0.0002838003,-0.13699341,-0.24528301886792453,-0.24528301886792453,289.1132075471698,0.042505197,0.067897625
30000,1.2899929,0.00028260035,-0.21856949,-0.4,-0.4,272.24,0.038909636,0.0708047
32000,1.2966591,0.0002814003,-0.02213257,-0.3333333333333333,-0.3333333333333333,330.4102564102564,0.03752945,0.07054
34000,1.2583953,0.0002802003,0.031072693,1.2781249999534339,1.2781249999534339,566.40625,0.0421948,0.06702
36000,1.3674424,0.0002790003,-0.049319584,-0.2391304347826087,-0.2391304347826087,367.67391304347825,0.037468825,0.07265036
38000,1.3831333,0.0002778003,-0.17777067,-0.38108108172545563,-0.38108108112135447,301.43243243243245,0.037260484,0.0712664
40000,1.4985758,0.0002766003,0.020012548,1.8148148148148149,1.8148148148148149,666.0,0.025527906,0.067889936
42000,1.4889702,0.00027540032,-0.1389527,-0.34375,-0.34375,367.96875,0.017022254,0.066651784
44000,1.4354411,0.0002742003,-0.23854119,-0.2857142857142857,-0.2857142857142857,427.6,0.022999015,0.066813625
46000,1.3906453,0.0002730003,-0.1860974,-0.07317073170731707,-0.07317073170731707,548.170731707317,0.024937036,0.06454479
48000,1.4034812,0.00027180035,-0.12523569,-0.3333333333333333,-0.3333333333333333,275.94444444444446,0.020815454,0.06823155
50000,1.3734161,0.0002706003,-0.20140584,-0.2857142857142857,-0.2857142857142857,634.4,0.022296341,0.069901414
52000,1.3543001,0.00026940033,-0.22995618,-0.41304347826086957,-0.41304347826086957,406.95652173913044,0.020908985,0.074705414
54000,1.3916179,0.00026820033,-0.28612497,-0.4318181818181818,-0.4318181818181818,322.22727272727275,0.021375693,0.06752478
56000,1.3863736,0.00026700032,-0.06669731,-0.34210526315789475,-0.34210526315789475,298.5,0.022636414,0.06670896
58000,1.3086705,0.0002658003,-0.100320615,-0.07142857142857142,-0.07142857142857142,374.35714285714283,0.02407363,0.069058314
60000,1.3376888,0.0002646003,-0.14645104,-0.2857142857142857,-0.2857142857142857,707.3809523809524,0.012903607,0.06740939
62000,1.3356566,0.00026340032,-0.066199645,-0.3333333333333333,-0.3333333333333333,372.55555555555554,0.01784823,0.06900984
