Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.2680044,0.00029992504,1.8058128,1.7188140686555236,1.7188138323134776,129.51724137931035,5.7056565,0.03616382
4000,1.0296209,0.00029977507,1.3594986,1.8948903809910376,1.8948901304602832,142.05405405405406,2.129757,0.033456743
6000,0.9087047,0.00029962504,1.2072015,1.4559692734881946,1.4559690487190047,114.22535211267606,0.8512519,0.03721665
8000,1.1338028,0.00029947504,1.1912862,1.0648749233133947,1.0648747526424562,87.65384615384616,0.2840312,0.03219528
10000,0.99186575,0.00029932504,0.64248294,1.1250849293497533,1.1250847721713106,89.19209039548022,0.113488816,0.035039477
12000,0.8830796,0.00029917504,0.36260515,1.0097070642951482,1.009706904811701,83.71428571428571,0.06400895,0.03625432
14000,0.98447454,0.00029902507,0.7278673,1.1152132223539342,1.115213045808979,92.46745562130178,0.12509312,0.035208493
16000,0.88082886,0.00029887503,0.69855005,1.1362827481359492,1.1362825850263234,91.74418604651163,0.33572942,0.035845235
18000,0.6795835,0.00029872506,0.5512395,1.2321120076780265,1.2321118307014296,97.05590062111801,0.12900193,0.03164205
20000,0.8022937,0.00029857503,0.7184546,1.2757976807409284,1.2757974988404224,101.82911392405063,0.112532936,0.03357605
22000,0.81513643,0.00029842506,0.33498496,1.490134054921595,1.4901338564313311,115.19117647058823,0.112107836,0.0355531
24000,0.6164071,0.00029827506,0.44944778,1.252868593413563,1.2528684163697987,99.98064516129033,0.12304523,0.033080786
26000,0.5799437,0.00029812503,0.2693322,1.4032699306262657,1.4032697655710715,105.15789473684211,0.12777212,0.031034408
28000,0.5358024,0.00029797506,0.34914657,1.1670556268780998,1.1670554511411064,95.3132530120482,0.08926007,0.03284191
30000,0.5338937,0.00029782503,0.6114484,1.2829202054068447,1.2829200295998817,100.83125,0.09230989,0.031477056
32000,0.47573236,0.00029767508,0.53963906,1.1365737362826496,1.1365735890630977,90.02298850574712,0.3197789,0.032066684
34000,0.4391422,0.00029752505,0.36208755,1.2782118323349183,1.2782116433030046,102.30322580645161,0.07939925,0.03384642
36000,0.39930066,0.00029737505,0.43963778,1.2753148333850401,1.275314678250594,97.78343949044586,0.07279117,0.033570834
38000,0.33863494,0.00029722505,0.6691034,1.2745120932744438,1.2745119335881359,97.53571428571429,0.09474061,0.03352502
40000,0.50754553,0.00029707502,0.70810854,1.0780896783513094,1.0780895284797678,87.39779005524862,0.07641594,0.035014905
42000,0.2995658,0.00029692508,0.47640264,1.0135916664947489,1.013591515926856,83.61170212765957,0.8896199,0.03470475
44000,0.39830703,0.00029677505,0.38361323,1.0395291546258512,1.039528988962554,86.45901639344262,0.041873965,0.03253004
46000,0.31608015,0.00029662508,0.38631684,1.0691443173105533,1.0691441612330514,87.17877094972067,0.041944027,0.032803778
48000,0.47352502,0.00029647505,0.57819,1.4357736723731969,1.4357734607549717,111.05594405594405,0.084614396,0.029854259
50000,0.3645722,0.00029632504,0.48971978,1.1470640683834195,1.1470638860930675,92.87349397590361,0.051391877,0.031169755
52000,0.36945587,0.00029617507,0.533467,1.5327833327595932,1.532783132365271,113.91549295774648,0.099936344,0.032073263
54000,0.30155027,0.00029602504,0.61454344,1.3909354179860736,1.3909352066704868,107.13793103448276,0.07875367,0.032628316
56000,0.32659072,0.00029587507,0.64748514,1.45745996063407,1.457459755163149,111.73611111111111,0.089134514,0.03089042
58000,0.29165742,0.00029572504,0.6627017,1.2961243910018203,1.296124213552247,100.86274509803921,0.08732164,0.033515178
60000,0.38189784,0.00029557504,0.6429305,1.346100232741025,1.3461000337792939,104.76315789473684,0.097340904,0.031838257
62000,0.415792,0.00029542507,0.8368556,1.8162698023750297,1.8162695313176147,134.23728813559322,0.1264402,0.032182
64000,0.34837702,0.00029527507,0.7120438,1.2789434589926274,1.278943259443716,101.85806451612903,0.10589257,0.034782346
66000,0.34772235,0.00029512506,0.5848303,1.4551229884334165,1.4551227909537907,110.32413793103449,0.11808995,0.036047008
68000,0.32678893,0.00029497503,0.56351435,1.5064416504149059,1.506441462022797,113.9,0.09635798,0.035479847
70000,0.38495564,0.0002948251,0.77054685,1.4549358204247953,1.4549356470679289,108.60958904109589,0.14116463,0.03345855
72000,0.34894136,0.00029467506,0.7337844,1.2411876414527636,1.241187453896423,98.89308176100629,0.09023745,0.029241214
74000,0.41424718,0.00029452503,0.4980741,1.5379399416330723,1.5379397393577057,115.11764705882354,0.16507845,0.03447292
76000,0.47349048,0.00029437506,0.65147305,1.6341064221306274,1.6341061861972916,125.17692307692307,0.13610181,0.031226883
78000,0.48383307,0.00029422503,0.92652607,1.0798823014696766,1.079882139944863,100.39735099337749,0.1734093,0.03462708
80000,0.4078555,0.0002940751,0.55482465,1.6647136791864647,1.664713469252608,120.09701492537313,0.21233241,0.033495523
82000,0.38925734,0.00029392506,0.6433034,2.017827255346884,2.017826967973843,150.53846153846155,0.11803933,0.033600654
84000,0.38224122,0.00029377505,0.92848086,1.6881218697690639,1.6881216345416614,126.952,0.16104412,0.032347783
86000,0.45519823,0.00029362505,0.87375396,1.9611892582932084,1.9611890165871568,126.67716535433071,0.20045088,0.035986748
88000,0.49352625,0.00029347502,0.9990189,1.423705198183649,1.4237049972906408,111.68085106382979,0.14132494,0.034046255
90000,0.60347694,0.00029332508,1.0883093,1.8256785443923234,1.8256783007678283,136.2521739130435,0.1411423,0.031813975
92000,0.51865166,0.00029317505,1.3018591,2.1530900019404333,2.153089757899783,149.7663551401869,0.25098372,0.033492696
94000,0.601988,0.00029302508,1.1583203,1.6685171506917145,1.6685169802321826,127.3135593220339,0.16487291,0.03212852
96000,0.6466326,0.00029287505,0.8317876,1.5395515671887159,1.5395513820964166,112.75675675675676,0.15775616,0.031742934
98000,0.5010407,0.00029272505,0.5065282,1.15800019526244,1.1580000282753655,92.08620689655173,0.1178509,0.03679967
100000,0.8490292,0.00029257507,0.57634914,1.0048509874475366,1.0048508201437052,84.18518518518519,0.041799698,0.032175615
102000,1.055811,0.00029242504,0.46143436,1.0100866415183798,1.01008648340121,82.36979166666667,0.046188448,0.034202706
104000,0.8862122,0.00029227504,0.3901582,0.991006336762355,0.9910061799049473,80.86666666666666,0.040982414,0.032343805
106000,0.940092,0.00029212504,0.31900916,1.0006589447436183,1.0006587887497123,81.75257731958763,0.034582958,0.03248961
108000,1.0349228,0.00029197507,0.40237048,1.089117241388356,1.0891170730270792,88.44318181818181,0.04429696,0.02989978
110000,1.0829061,0.00029182507,0.4897728,1.089777243280366,1.0897770753969875,86.5792349726776,0.047072336,0.031438
112000,0.70260507,0.00029167507,0.24637224,1.0196118277461248,1.0196116667368822,84.44973544973546,1.6135267,0.03243782
114000,0.9328891,0.00029152507,0.39291036,1.0825946302774052,1.0825944703431256,86.97777777777777,0.05410884,0.03438616
116000,0.98581326,0.00029137504,0.4452035,1.0973144915633435,1.0973143144188882,90.48571428571428,0.048069898,0.033688914
118000,0.87703675,0.00029122503,0.42543176,1.0468936692746154,1.0468935057208157,86.125,0.04160147,0.036883935
120000,0.5305788,0.00029107506,0.4955027,1.2915937113390432,1.291593537031289,100.27922077922078,0.07116352,0.0316812
122000,0.7347643,0.00029092506,0.60324794,1.9963686442332498,1.9963683822126768,134.33333333333334,0.15128922,0.036162447
124000,0.679043,0.00029077506,0.5079105,2.031420987106434,2.031420731071131,131.19827586206895,0.12353341,0.036728833
126000,0.7584158,0.00029062506,0.64915055,2.0799367605625854,2.0799364909742115,151.0373831775701,0.121208325,0.034479253
128000,0.82587785,0.00029047506,0.70610774,1.9789784188155366,1.9789781935814819,129.85714285714286,0.15911852,0.031498253
130000,0.8412373,0.00029032506,0.687301,1.57170654768515,1.5717063299057659,113.21678321678321,0.12419181,0.034510806
132000,0.68817437,0.00029017508,0.4516696,1.541530238318124,1.541530034304638,109.93571428571428,0.1263372,0.03424473
134000,0.73671687,0.00029002505,0.5180335,1.3092249011796258,1.3092247065951952,103.00649350649351,0.07199741,0.03294908
136000,0.8207311,0.00028987505,0.5364844,1.532504361579737,1.5325041448652397,111.17808219178082,0.09708032,0.03404772
138000,0.6849376,0.00028972505,0.53740543,1.4644849500432935,1.4644847550334816,111.30555555555556,0.093937136,0.03501681
140000,0.7790579,0.00028957505,0.35920805,1.2869685386967715,1.2869683817394455,99.79113924050633,0.102659136,0.032786153
142000,0.68179333,0.00028942505,0.2465933,1.177901371705264,1.1779012176693435,92.52380952380952,0.086670004,0.032186665
144000,0.7421782,0.00028927505,0.35184425,1.2615272708573237,1.2615270755158916,100.9874213836478,0.07412548,0.03110822
146000,0.79863465,0.00028912505,0.50028116,1.2844786517553373,1.284478461780179,100.30718954248366,0.08205619,0.033226248
148000,0.61345166,0.00028897505,0.33026847,1.490578617589907,1.490578411175414,111.02027027027027,0.14962533,0.030932955
150000,0.702241,0.00028882505,0.45693928,1.2961378804674106,1.296137693655876,100.29220779220779,0.08808841,0.031929974
152000,0.7141056,0.00028867507,0.50105745,1.3364669006634382,1.3364667007600695,105.00653594771242,0.0869249,0.035483275
154000,0.7635425,0.00028852504,0.6452872,1.2133314800305874,1.2133313180636642,95.78527607361963,0.094366245,0.03171932
156000,0.67087805,0.00028837504,0.2530361,1.2972836679230069,1.2972834766095556,102.7748344370861,0.0835453,0.03224295
158000,0.77929896,0.00028822504,0.5512242,1.3720901764791784,1.3720899665961237,109.1006711409396,0.08262295,0.035997216
160000,0.5284679,0.00028807507,0.39465526,1.1726953883592954,1.1726952116076128,94.2289156626506,0.5519574,0.03705885
162000,0.7053933,0.00028792507,0.49514267,1.2226714716714924,1.222671282074316,98.9875,0.05378002,0.033342883
164000,0.72495615,0.00028777504,0.49262136,1.349569144436926,1.3495689505493706,106.62837837837837,0.08172381,0.031152975
166000,0.8107427,0.00028762507,0.5539609,1.4665359479657907,1.4665357471966542,113.44285714285714,0.07555637,0.034657832
168000,0.7657396,0.00028747504,0.6172707,1.380798825898738,1.3807986425358143,106.18055555555556,0.07791257,0.029611662
170000,0.6815672,0.00028732506,0.5347577,1.9843704937158675,1.984370288781967,131.40495867768595,0.13411134,0.036910307
172000,0.6859603,0.00028717506,0.71326107,1.53804543235404,1.5380451995732718,115.87903225806451,0.11506894,0.036870122
174000,0.75498825,0.00028702503,0.8616218,2.2122670336339745,2.2122667192593832,160.12962962962962,0.13336304,0.035041768
176000,0.7500261,0.00028687506,0.7790499,2.1057795683358016,2.105779291848039,154.32075471698113,0.12253873,0.03143415
178000,0.713355,0.00028672506,0.83174837,2.386741421944372,2.3867410772283435,174.3846153846154,0.19743696,0.030127965
180000,0.8436757,0.00028657506,1.1927813,3.541182297511775,3.5411818949508995,196.47727272727272,0.28152665,0.034816947
182000,0.71885425,0.00028642506,1.093512,2.299143660428395,2.299143414228533,145.28318584070797,0.22273746,0.032766707
184000,0.77544177,0.00028627506,1.1286417,1.965125312512858,1.965125041866789,147.72916666666666,0.20378256,0.030978838
186000,0.6308229,0.00028612505,0.8518778,2.79003125622006,2.7900309692398877,158.25454545454545,0.23839588,0.03310154
188000,0.83033603,0.00028597505,1.0412006,2.1657064557384356,2.165706170645925,160.51020408163265,0.16087104,0.033958398
190000,0.7491065,0.00028582508,1.0395035,1.8913813159135693,1.8913810760180962,128.8448275862069,0.23910597,0.033798542
192000,0.8923816,0.00028567505,0.9730461,2.5164607513730552,2.5164604336960967,157.56603773584905,0.1712699,0.03453893
194000,0.782571,0.00028552505,0.9711832,2.466805092593559,2.466804756601478,176.85882352941175,0.16172476,0.032702684
196000,0.64845216,0.00028537505,0.97134626,2.35860987146762,2.358609577030958,153.8761904761905,0.34111243,0.03439858
