Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.7518052,0.000298001,-1.3972222,1.5928571403026581,1.5928571423249585,109.87142857142857,0.78428936,0.066605695
4000,1.6835207,0.00029400102,0.4043227,1.142045453021472,1.142045454122126,91.4034090909091,0.053889602,0.07044436
6000,1.7231902,0.00029000104,0.3504161,1.0668639029271505,1.0668639050873778,89.94674556213018,0.042724825,0.067063615
8000,1.6964836,0.000286001,0.41667256,1.2670658673354966,1.2670658681385532,96.8562874251497,0.055236805,0.07092553
10000,1.6545271,0.000282001,0.40554467,1.2686746985797424,1.2686746987592743,95.92771084337349,0.06126538,0.07191284
12000,1.6067896,0.000278001,0.60657394,1.7697841726618706,1.7697841726618706,111.23021582733813,0.093612365,0.06707945
14000,1.5705916,0.000274001,0.4011074,1.2660714277908915,1.2660714284561219,96.55357142857143,0.061269816,0.07227372
16000,1.5745493,0.000270001,0.41388795,1.1973684196801562,1.1973684206604958,96.3157894736842,0.039191175,0.06852999
18000,1.4795593,0.000266001,1.093972,7.694594595883344,7.69459459407104,313.4864864864865,0.16127944,0.07001581
20000,1.4661052,0.00026200103,2.1327615,28.536363645033404,28.53636363487352,1093.909090909091,0.14734086,0.07085555
22000,1.4396812,0.00025800103,2.5409582,57.666666666666664,57.666666666666664,2253.3333333333335,0.15166292,0.0674582
24000,1.3627131,0.00025400103,2.562427,123.66666666666667,123.66666666666667,5071.0,0.15841375,0.067130916
26000,1.3342583,0.000250001,2.396101,79.5,79.5,3303.5,0.15406449,0.06854354
28000,1.3996606,0.00024600103,2.2740262,140.90000009536743,140.89999999850988,7198.5,0.13583651,0.07235552
30000,1.389789,0.00024200104,2.128932,138.5,138.5,7938.0,0.118465036,0.06859956
32000,1.3460634,0.00023800106,1.9786605,139.0,139.0,6735.5,0.13216403,0.070141636
34000,1.2914221,0.00023400104,1.7777044,142.85000002384186,142.84999999776483,7312.5,0.12459506,0.07138463
36000,1.3800285,0.00023000105,1.9911301,132.45000004768372,132.44999999925494,5762.0,0.13806385,0.07123302
38000,1.3604807,0.00022600105,2.014189,111.5,111.5,5007.0,0.14029337,0.072812356
40000,1.3120705,0.00022200105,1.8810754,136.5,136.5,7060.0,0.14292294,0.07199189
42000,1.3284575,0.00021800103,1.7942204,129.22500002384186,129.22499999962747,6490.25,0.13839683,0.06671463
44000,1.3279214,0.00021400106,1.9839451,101.75,101.75,4600.0,0.13833293,0.06578255
46000,1.4159644,0.00021000105,2.0905066,56.125,56.124999998137355,2650.75,0.15585688,0.07084212
48000,1.3555484,0.00020600104,2.1589673,110.53333330154419,110.53333333134651,5140.0,0.1699676,0.075904615
50000,1.3307767,0.00020200106,2.1589403,None,None,None,0.13598342,0.06848305
52000,1.3452046,0.00019800106,1.8698711,127.91666666666667,127.9166666654249,6650.0,0.13816585,0.0659262
54000,1.4393823,0.00019400107,2.0140114,129.0,129.0,6642.0,0.13380761,0.070163265
56000,1.3952174,0.00019000105,1.9453772,154.0,154.0,7938.0,0.11560333,0.06726973
58000,1.3790358,0.00018600107,1.7653468,129.5,129.5,6948.5,0.11736112,0.07278122
60000,1.3486277,0.00018200107,1.6540518,145.0249999165535,145.02499999664724,7938.0,0.12828645,0.06788547
62000,1.3645833,0.00017800106,1.7610986,151.90000009536743,151.89999999850988,7938.0,0.15257624,0.06670771
64000,1.3705125,0.00017400106,1.6513051,130.0,130.0,6779.5,0.12364586,0.07100875
66000,1.3932265,0.00017000106,1.5073138,140.0,140.0,7938.0,0.11938655,0.06800062
68000,1.3496405,0.00016600106,1.4862701,129.1199999809265,129.1199999988079,7132.0,0.11694206,0.07328431
70000,1.3629334,0.00016200106,1.9981534,125.5,125.5,6300.0,0.15068921,0.06780732
72000,1.3241704,0.00015800107,2.0683227,None,None,None,0.12576075,0.07256206
74000,1.2801989,0.00015400106,1.6922208,135.90000009536743,135.89999999850988,6350.0,0.097683586,0.067417316
76000,1.2912886,0.00015000107,1.5803396,138.11428570747375,138.11428571385997,7329.857142857143,0.1142403,0.069584526
78000,1.3604035,0.00014600107,2.0462396,None,None,None,0.1352811,0.07353009
80000,1.2862594,0.00014200107,2.0410304,None,None,None,0.1253781,0.06884264
82000,1.2306025,0.00013800107,1.6301949,144.63333336512247,144.63333333283663,7253.333333333333,0.10209954,0.06958403
84000,1.2329794,0.00013400106,1.6854205,145.8,145.8,7938.0,0.14050563,0.0677821
86000,1.2750489,0.00013000106,2.0552049,79.5,79.5,2966.0,0.15239884,0.06704149
88000,1.2219563,0.00012600106,2.0216818,94.0,94.0,4226.0,0.12047018,0.073424816
90000,1.22272,0.00012200107,1.8776337,None,None,None,0.12859637,0.0701739
92000,1.1978191,0.00011800107,1.6113653,135.15000001589456,135.14999999975166,7135.5,0.11794001,0.06925108
94000,1.2340032,0.00011400107,1.8626405,None,None,None,0.15055366,0.06948699
96000,1.2274731,0.00011000107,1.7826241,142.5,142.5,7938.0,0.13482425,0.06836624
98000,1.1725745,0.000106001076,1.6478971,128.0,128.0,5771.0,0.13632275,0.07046906
100000,1.180279,0.00010200107,1.5638669,147.4,147.4,7902.2,0.12784562,0.071488366
102000,1.2089529,9.800108e-05,1.8488288,None,None,None,0.11960697,0.07123812
104000,1.2141012,9.400107e-05,1.8782729,103.0,103.0,4955.0,0.1365544,0.07011002
106000,1.1897844,9.000108e-05,2.1171741,112.29999995231628,112.29999999701977,4729.5,0.12835087,0.07086857
108000,1.162877,8.6001084e-05,2.027953,142.66666666666666,142.66666666666666,6882.666666666667,0.13961795,0.06904971
110000,1.1678829,8.200109e-05,2.1436079,112.0,112.0,4510.0,0.14311898,0.069627166
112000,1.1503699,7.800108e-05,1.945088,130.66666666666666,130.66666666666666,6440.333333333333,0.111206874,0.0700393
114000,1.2301414,7.400109e-05,1.7540271,147.0,147.0,7938.0,0.1204368,0.06908496
116000,1.2044474,7.000108e-05,1.7963395,134.5,134.5,7518.0,0.13899823,0.06671774
