Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
5000,1.7692168,0.00029250153,0.12955616,-0.05022848274425736,-0.05022856576917028,345.5,2.0723038,0.07144014
10000,1.7185676,0.00027750153,0.750202,-0.37757327885677416,-0.3775733343044218,333.46666666666664,0.91427326,0.066561334
15000,1.6586809,0.00026250153,0.33676124,-0.7702782403313272,-0.7702782628880611,209.8695652173913,0.56319696,0.06718009
20000,1.5551393,0.0002475015,0.5467535,-0.11163991553088029,-0.11164000095256293,334.6666666666667,0.27919772,0.07116401
25000,1.4656944,0.00023250155,0.11787804,-0.5644631288994691,-0.5644631564761144,264.05263157894734,0.092761494,0.073544934
30000,1.4334188,0.00021750154,0.10605489,-0.7603545132495294,-0.7603545466269928,214.36363636363637,0.04087354,0.06911999
35000,1.3218877,0.00020250156,-0.11963305,-0.5108841512425754,-0.5108842091316259,270.36842105263156,0.035252735,0.05940158
40000,1.300521,0.00018750154,-0.07567409,-0.5149882133118808,-0.5149882305567564,278.05882352941177,0.01680687,0.07011253
45000,1.370614,0.00017250156,-0.23374856,-0.6073809265979522,-0.6073809495144469,241.66666666666666,0.0118135,0.06645595
50000,1.3923588,0.00015750158,-0.31257382,-0.7269651879475493,-0.7269652127794436,218.7391304347826,0.014448764,0.07094607
55000,1.4046272,0.00014250157,-0.27758473,-0.35658742816303857,-0.35658749711910787,315.4375,0.014543004,0.065967105
60000,1.4166396,0.00012750157,-0.3282812,-0.7102777574004399,-0.710277776949321,240.72222222222223,0.010873479,0.065724194
65000,1.5402484,0.00011250158,-0.18104681,0.571291058049114,0.5712909355960701,449.72727272727275,0.013067255,0.067506514
70000,1.4953406,9.750159e-05,-0.22401756,-0.31965550892831135,-0.31965555330356843,305.5,0.016000636,0.07101712
75000,1.5048773,8.250159e-05,-0.20612212,-0.6184841749797526,-0.6184842160605752,257.0,0.015132334,0.071131185
80000,1.5255044,6.750159e-05,-0.14934139,-0.4206874800438527,-0.42068750245471165,289.5625,0.025164805,0.06610736
85000,1.4948668,5.2501597e-05,-0.12616728,-0.3183666368325551,-0.3183666729140289,293.3888888888889,0.023047687,0.07112611
90000,1.5818297,3.75016e-05,0.11514037,-0.48284994821005967,-0.48285000453779503,310.1875,0.041249808,0.0654675
95000,1.5379009,2.2501601e-05,0.0049449285,-0.5886799802130553,-0.5886800052292529,247.85,0.0372354,0.07241663
100000,1.4871035,7.501605e-06,-0.0014703684,-0.19895707865777826,-0.19895713608067517,342.7142857142857,0.029913971,0.062147006
