Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,1.7789612,0.0002985015,-2.0170898,2.104899613186717,2.104899932463013,649.0
2000,1.7821518,0.0002955015,-2.5636177,-0.5534400165081024,-0.5534399931173539,252.4
3000,1.7755183,0.0002925015,-2.1405363,-0.7675799921154975,-0.767579989110527,195.2
4000,1.7786323,0.00028950154,-2.2270195,-0.4514500694349408,-0.45144999185322376,260.0
5000,1.7795049,0.00028650148,-1.9178634,-0.7131249951198697,-0.7131249956437387,220.5
6000,1.7752887,0.00028350152,-2.2784626,-0.9725833168874184,-0.9725833242506875,166.83333333333334
7000,1.7754368,0.00028050155,-1.4682158,0.5759998643770814,0.5759999971487559,431.5
8000,1.7684243,0.00027750153,-1.623156,-0.4490000996738672,-0.44899999757763,297.0
9000,1.7603672,0.00027450154,-1.6149633,-0.19312505517154932,-0.19312499729858246,335.75
10000,1.7638421,0.0002715015,-1.4727902,-0.7100000269711018,-0.7099999922647839,214.0
11000,1.754689,0.00026850155,-1.483826,-0.4421250270679593,-0.442124991415767,327.5
12000,1.7399478,0.0002655015,-1.2981552,-0.969374991953373,-0.9693749927100725,164.0
13000,1.7453113,0.00026250153,-1.2357327,0.05609993822872639,0.05609999360058282,325.75
14000,1.7493067,0.00025950154,-1.102763,-0.9697833200916648,-0.9697833280054814,174.83333333333334
15000,1.7599856,0.00025650152,-0.90032166,0.05199984274804592,0.05199996620649472,325.0
16000,1.7626573,0.00025350152,-0.9456808,0.3206998943351209,0.32070000014027755,417.5
17000,1.7603066,0.0002505015,-0.79961026,0.062349868938326836,0.062350002972380025,371.5
18000,1.7551599,0.00024750154,-0.7633443,1.1012498885393143,1.101250016479753,560.0
19000,1.7595739,0.00024450154,-0.75169235,0.06366646910707156,0.06366665760288015,371.0
20000,1.7452822,0.00024150153,-0.6995912,-0.965940012037754,-0.965939993711072,173.0
21000,1.7509762,0.00023850155,-0.59443104,2.1694999281316996,2.1694999951287173,997.0
22000,1.7506282,0.00023550155,-0.62274784,-0.2766668125987053,-0.2766666561947204,339.3333333333333
23000,1.730818,0.00023250155,-0.57816476,-0.7631000205874443,-0.7630999982400681,203.2
24000,1.7397908,0.00022950154,-0.57853085,-0.7120250994339585,-0.7120249981944653,207.5
25000,1.7467662,0.00022650155,-0.58704436,1.1755001163110137,1.1755000083358027,1027.0
26000,1.7297964,0.00022350154,-0.449716,-0.5610200047492981,-0.5610199841423309,236.6
27000,1.7255149,0.00022050155,-0.3816372,-0.9730000160634518,-0.9729999987175688,168.0
28000,1.7367512,0.00021750155,-0.39128724,0.5744999041780829,0.5744999672751874,425.25
29000,1.7301873,0.00021450155,-0.43723392,-0.6201000691701969,-0.6201000020761663,315.6666666666667
30000,1.7190349,0.00021150155,-0.2750025,1.099149890244007,1.099149998255598,585.5
31000,1.7193388,0.00020850154,-0.2721843,1.1482996921986341,1.148300007058424,746.0
32000,1.692686,0.00020550155,-0.23984775,None,None,None
33000,1.7056683,0.00020250156,-0.2319746,1.1262499196454883,1.1262499878648669,761.5
34000,1.7074378,0.00019950156,-0.18865302,5.224999539554119,5.2250000106869265,1303.0
35000,1.7015803,0.00019650155,-0.06747534,0.08843310798207919,0.08843333323117501,443.3333333333333
36000,1.6923617,0.00019350156,-0.08956817,-0.9646750027313828,-0.9646749924831965,202.25
37000,1.6853901,0.00019050155,-0.22201085,0.11084986757487059,0.11085000527600641,599.5
38000,1.6428506,0.00018750154,0.04504905,-0.9695999715477228,-0.9695999752075295,168.0
39000,1.6802832,0.00018450156,-0.08904883,1.1040663470824559,1.104066679397268,543.3333333333334
40000,1.6779857,0.00018150157,-0.08064398,None,None,None
41000,1.6853025,0.00017850156,0.007361602,6.271999320015311,6.2719999041291885,1478.0
42000,1.7012109,0.00017550155,-0.022211395,-0.142340025305748,-0.14233999259013216,327.0
43000,1.6964842,0.00017250156,-0.11933175,-0.9609999964013696,-0.9609999981475994,229.75
44000,1.6666338,0.00016950157,0.015511289,1.0927498126402497,1.0927499862737022,464.0
45000,1.6480634,0.00016650157,-0.024864448,0.06979978705445926,0.06980001109817142,336.0
46000,1.6963674,0.00016350157,-0.062727116,1.6149998269975185,1.6149999873305205,569.5
47000,1.7022566,0.00016050157,0.030750407,0.5694497460499406,0.5694499851706496,395.5
48000,1.6732832,0.00015750156,0.0021296756,-0.2844668248047431,-0.2844666764237142,277.3333333333333
49000,1.6416218,0.00015450157,-0.03460627,-0.25216677226126194,-0.2521666748871212,408.0
50000,1.6296248,0.00015150156,-0.062076367,0.07479995551208656,0.07479999924786777,372.6666666666667
51000,1.642358,0.00014850158,0.031981267,-0.27350006190439063,-0.2735000092458601,302.3333333333333
52000,1.6294473,0.00014550157,-0.09837781,-0.26003338893254596,-0.26003332637628773,369.6666666666667
53000,1.595961,0.00014250157,0.04238412,3.186499724164605,3.186499972594902,916.0
54000,1.6611817,0.00013950157,-0.12785879,-0.26333339139819145,-0.2633333300085117,360.0
55000,1.6688144,0.00013650158,-0.025704298,3.1636994183063507,3.1637000077971607,893.0
56000,1.6846399,0.00013350158,-0.12299895,0.08424979262053967,0.08425000400166027,487.0
57000,1.648737,0.00013050156,-0.025493465,-0.9706000108271837,-0.970599998596299,160.5
58000,1.6634178,0.00012750158,-0.026447155,0.6001997226849198,0.6001999866311962,531.0
59000,1.6599624,0.00012450157,-0.07408818,0.33044987032189965,0.33044999475896475,413.25
60000,1.6592891,0.00012150158,0.123045,2.1864995136857033,2.1865000088582747,997.0
61000,1.6497716,0.00011850158,-0.0102622565,-0.26700002141296864,-0.2669999735080637,302.6666666666667
62000,1.6276851,0.000115501585,0.13190098,None,None,None
63000,1.6476303,0.00011250158,0.015432667,8.409999182447791,8.40999994694721,1940.0
64000,1.6443202,0.00010950158,0.019732643,-0.628166758765777,-0.6281666648258882,212.33333333333334
65000,1.5960426,0.00010650158,0.06732498,0.4237332021196683,0.42373333763437887,437.6666666666667
66000,1.6340041,0.00010350158,-0.08014482,1.117749810218811,1.117750017263461,604.0
67000,1.6288508,0.00010050158,-0.10283902,-0.6111667603254318,-0.6111666562501341,254.66666666666666
68000,1.6136726,9.750159e-05,0.03157735,2.21099959872663,2.2110000333632343,1054.0
69000,1.6561067,9.4501585e-05,-0.094657354,-0.7552200227975845,-0.7552199838668457,221.4
70000,1.5493213,9.150158e-05,0.20058438,None,None,None
71000,1.6044365,8.850159e-05,-0.022941198,6.2879989966750145,6.2879999411525205,1274.0
