Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,1.0184407,0.00029700302,-28.573196,2.468433360704997,2.4684333714879663,155.5
2000,0.96740884,0.00029100303,-28.41256,1.640833348268643,1.64083336366942,127.66666666666667
3000,0.9915871,0.000285003,-29.031542,2.1084572534143393,2.108457188034663,169.85714285714286
4000,1.0027498,0.00027900303,-29.330128,1.4758000848232768,1.4758000402289326,119.5
5000,1.0547466,0.00027300304,-27.16112,1.5455429424265665,1.5455428993009264,127.85714285714286
6000,0.9537664,0.00026700302,-29.867212,2.2968334483836466,2.2968333815467,180.16666666666666
7000,1.0017598,0.000261003,-27.89539,1.4747334523514535,1.4747333735892123,124.83333333333333
8000,0.9747751,0.00025500305,-29.107018,2.7530803127679975,2.753080075138132,231.4
9000,1.052504,0.00024900303,-28.761145,1.4211556334565911,1.4211555942941534,115.0
10000,0.9743419,0.00024300304,-29.097479,1.8294572130710418,1.8294571803188384,136.71428571428572
11000,0.9931475,0.00023700304,-28.886866,1.970828671939671,1.970828612700903,144.0
12000,0.9495597,0.00023100304,-29.245329,2.466566819814034,2.4665667048684554,165.0
13000,0.9284533,0.00022500305,-28.673443,2.1138285970082507,2.113828604182345,143.28571428571428
14000,0.9177443,0.00021900305,-29.229122,2.3590802192687987,2.359080064421869,201.8
15000,0.98035926,0.00021300303,-28.459518,1.8306000885287566,1.8306000374328246,131.0
16000,0.92693305,0.00020700306,-28.73767,2.1632002109661697,2.163200059035444,181.6
17000,0.9042672,0.00020100304,-29.794537,2.5652000717818737,2.5652000351430617,171.6
18000,0.96889204,0.00019500304,-27.866394,2.461700171348639,2.461700052660793,189.0
19000,0.9237205,0.00018900307,-30.216576,2.46456672421967,2.4645667049189797,174.83333333333334
20000,0.97881055,0.00018300307,-27.211573,1.8054333509256442,1.8054333681235828,137.83333333333334
21000,0.9043078,0.00017700305,-29.948227,2.5576401837402956,2.5576400525373173,208.8
22000,0.95016575,0.00017100308,-28.26912,1.966633466441029,1.9666333869996986,164.66666666666666
23000,0.94653004,0.00016500306,-28.150232,1.800400129451494,1.800400049253464,162.5
24000,0.93795633,0.00015900306,-27.513824,2.466100093598167,2.4661000382135776,167.33333333333334
25000,0.9627333,0.00015300307,-28.745588,1.598050110233089,1.5980500435998692,133.0
26000,0.9436231,0.00014700307,-27.773762,1.8289143740132983,1.828914323189695,139.42857142857142
27000,1.0725403,0.00014100307,-26.05967,1.68840009426432,1.688400045931173,127.85714285714286
28000,0.90633214,0.00013500307,-27.304052,3.3587600809318245,3.3587600564351305,203.4
29000,0.93442464,0.00012900308,-27.38817,2.297800163505599,2.2978000481889467,175.5
30000,0.9969205,0.00012300308,-26.939281,1.6400334091934685,1.6400333780256915,131.5
31000,0.9097163,0.000117003074,-27.774582,3.1580000187270345,3.1580000339687104,207.4
32000,0.96065736,0.00011100308,-26.053719,1.685485873072009,1.6854857602905082,142.28571428571428
33000,0.87589484,0.000105003084,-27.005981,2.2121501544097555,2.2121500603825552,186.75
34000,0.9339513,9.9003075e-05,-26.444403,2.393171473730555,2.393171469032365,174.71428571428572
35000,0.8647041,9.300308e-05,-27.5338,2.164440112846205,2.1644400418008445,175.4
36000,0.91430545,8.700309e-05,-27.086554,2.627366896835156,2.6273667380907377,193.83333333333334
37000,0.9353655,8.100308e-05,-26.559881,1.9680668094321543,1.9680667202968227,157.5
38000,0.94918406,7.500309e-05,-26.236113,1.6847429625091277,1.6847429031664174,145.85714285714286
39000,0.97399366,6.9003094e-05,-25.862494,1.970942934908505,1.9709428984123016,143.57142857142858
40000,0.9164779,6.300309e-05,-26.43731,2.134500136754165,2.134500043701943,158.83333333333334
41000,0.9433187,5.700309e-05,-26.130228,1.4746001325256657,1.4746000402592472,125.5
42000,0.91505176,5.100309e-05,-26.149843,1.967000159728438,1.9670000536571024,162.83333333333334
43000,0.90630114,4.5003093e-05,-25.799896,2.133033424305419,2.1330333770723278,166.0
44000,0.88858896,3.90031e-05,-25.716286,2.9596500798943453,2.9596500372463197,199.0
45000,0.94191676,3.30031e-05,-25.105768,2.095800086040981,2.0958000353584794,144.25
46000,0.90917087,2.7003098e-05,-25.850475,2.76244009998627,2.76244004049513,185.2
47000,0.9438606,2.1003103e-05,-25.611898,1.8284000972219343,1.8284000374884013,141.85714285714286
48000,0.92640895,1.5003103e-05,-25.754215,1.2648858020547777,1.264885748769822,102.85714285714286
49000,0.87064135,9.003104e-06,-25.977684,2.956840140046552,2.9568400459189434,212.8
50000,0.9366671,3.003107e-06,-25.894499,2.626733457436785,2.626733390437342,197.0
