Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.3933848,0.00029997004,17.760403,6.4769230760060825,6.476923074859839,359.38461538461536,12.714711,0.03649563
4000,1.284965,0.00029991,14.397432,7.576785714498588,7.576785713567266,365.92857142857144,10.931686,0.03375612
6000,1.2335813,0.00029985,11.883407,3.738805965701146,3.738805969370835,229.3134328358209,8.6589985,0.033804078
8000,1.172676,0.00029979003,9.946109,4.276190475812034,4.276190475812034,258.0,6.4160757,0.03373176
10000,1.08892,0.00029973005,8.447104,5.40425532041712,5.40425531883189,292.02127659574467,3.4494672,0.033365745
12000,1.113145,0.00029967004,6.9573526,6.594444439367011,6.594444443920144,348.7037037037037,2.3095224,0.03354468
14000,1.1144046,0.00029961002,5.5115194,4.126984127930233,4.1269841267476,244.38095238095238,1.8610653,0.032487053
16000,1.0262253,0.00029955004,4.6914954,3.6044117624268814,3.604411764508661,228.2058823529412,1.3587445,0.036752567
18000,0.93121994,0.00029949,3.779506,5.119999997814497,5.119999999801318,270.01666666666665,0.82808715,0.03101915
20000,0.9475271,0.00029943002,2.8250742,4.2044117643552665,4.204411764683969,239.6764705882353,0.6389569,0.03274724
22000,0.89699847,0.00029937003,2.2618618,4.379661017555302,4.379661016797615,247.77966101694915,0.4701188,0.035120547
24000,0.89621556,0.00029931002,1.6257439,3.5026315803590573,3.5026315787905142,230.6578947368421,0.42493,0.030413082
26000,0.9346598,0.00029925004,1.1169883,2.6036585365853657,2.603658536494505,191.8170731707317,0.40821636,0.031474102
28000,0.8532203,0.00029919003,0.6704815,1.9258426963613275,1.9258426965287563,177.35955056179776,0.31858996,0.03192129
30000,0.77319896,0.00029913,0.5914841,2.367469878081816,2.3674698794283064,189.63855421686748,0.26436162,0.030794222
32000,0.61283195,0.00029907,0.72037446,3.339999999318804,3.3399999999574255,224.24285714285713,0.28118503,0.031378794
34000,0.5541156,0.00029901005,0.96133953,4.426229508196721,4.426229508196721,245.0,0.34149438,0.033869367
36000,0.5186571,0.00029895,1.0181594,4.280952379817054,4.280952380881423,268.36507936507934,0.29410937,0.033723082
38000,0.5653478,0.00029889002,0.8373415,4.198333332935969,4.198333333308498,263.8,0.30435908,0.03587101
40000,0.57204276,0.00029883004,0.7459617,2.631249997764826,2.6312499998603016,227.46875,0.2909508,0.034659933
42000,0.52784204,0.00029877,0.7554197,3.5473684208434926,3.5473684208434926,261.4035087719298,0.26252067,0.032324843
44000,0.54341775,0.00029871002,0.8310101,4.598275860835766,4.59827586199189,280.3965517241379,0.31291005,0.03337366
46000,0.5118558,0.00029865003,0.651652,4.649999998013178,4.649999999751647,281.15,0.28859144,0.031711407
48000,0.48662135,0.00029859002,0.75452304,3.668852458234693,3.668852458967537,257.0983606557377,0.27256066,0.033372704
50000,0.39631996,0.00029853004,0.80078685,4.8770491783736185,4.877049180205728,278.4918032786885,0.32464492,0.03487008
52000,0.5411508,0.00029847003,0.7820485,3.7522388038350574,3.752238805836706,228.8955223880597,0.3550147,0.033972323
54000,0.64714414,0.00029841,0.62994057,3.523188403551129,3.5231884056027383,227.65217391304347,0.32261866,0.03305467
56000,0.6681548,0.00029835,0.81845635,3.540298506395141,3.540298507284762,236.6865671641791,0.29077178,0.034156956
58000,0.6943861,0.00029829002,0.9953835,5.5964912249330885,5.596491227808752,282.17543859649123,0.34656042,0.03395844
60000,0.54287976,0.00029823004,1.1021372,4.697999999523163,4.697999999970198,277.62,0.2938669,0.035308164
62000,0.56689966,0.00029817002,0.90029466,6.173076923076923,6.173076923076923,335.84615384615387,0.2590365,0.037176203
64000,0.47747195,0.00029811004,0.65685564,3.695312498137355,3.6953124998835847,259.6875,0.24710116,0.034196604
66000,0.4539339,0.00029805003,0.7017413,3.473770493366679,3.4737704917788506,243.95081967213116,0.25004435,0.031269006
68000,0.56627345,0.00029799002,0.5865013,4.814545455845919,4.8145454544912685,288.07272727272726,0.24850926,0.032479487
70000,0.6162764,0.00029793,0.58391124,4.559649122388739,4.559649122519451,276.6140350877193,0.25964218,0.029739004
72000,0.5502495,0.00029787005,0.9481759,4.907999993562698,4.907999999225139,289.22,0.23805141,0.030201072
74000,0.58376276,0.00029781,0.7278291,3.0482758612468324,3.048275861760666,227.1551724137931,0.18525429,0.035299186
76000,0.5552493,0.00029775003,0.51813966,3.496491223050837,3.496491227364331,239.73684210526315,0.20987253,0.035996124
78000,0.5854802,0.00029769004,0.42742962,4.4696428424545696,4.469642856158316,405.0357142857143,0.19548666,0.03251192
80000,0.6474797,0.00029763,0.3767092,4.280327862403432,4.280327868388325,261.59016393442624,0.2365048,0.03467069
82000,0.520302,0.00029757002,0.53186846,4.110869564439939,4.110869564601908,280.2173913043478,0.21136115,0.035403192
84000,0.47534785,0.00029751004,0.59347475,5.785714274766494,5.785714285258128,301.59183673469386,0.2417929,0.03066022
86000,0.46270782,0.00029745002,0.6740268,4.733999997377396,4.7339999996125695,267.28,0.2282516,0.03517443
88000,0.54305565,0.00029739,0.6816811,5.6577777716848585,5.657777776983049,315.4,0.2752846,0.034856427
90000,0.6802398,0.00029733003,0.76505774,4.319999997814496,4.31999999905626,392.28333333333336,0.22858845,0.032898977
92000,0.6762101,0.00029727002,1.0748746,4.7035714206951,4.703571427347405,276.14285714285717,0.22063953,0.0326894
94000,0.7526957,0.00029721,0.77185917,3.3913043391877324,3.391304346314375,244.2173913043478,0.24969088,0.033983942
96000,0.70288706,0.00029715002,0.8507484,4.690566032562616,4.690566037061079,270.54716981132077,0.25327298,0.031847563
98000,0.5501322,0.00029709,1.1439037,5.5514285666602,5.551428571130548,314.2,0.19736832,0.032144047
100000,0.5688336,0.00029703003,0.86987126,4.9882352930658005,4.988235293942339,291.29411764705884,0.14321397,0.034658823
102000,0.62612265,0.00029697004,0.8935814,7.099999999177867,7.099999999948617,350.1034482758621,0.1793398,0.028914317
104000,0.58046824,0.00029691003,0.7474596,6.2894736842105265,6.2894736842105265,693.1315789473684,0.21535031,0.035767645
106000,0.5183947,0.00029685002,0.91811645,5.628260869046916,5.628260869532824,466.10869565217394,0.28718802,0.031101838
108000,0.5083214,0.00029679,0.83192235,5.259649121970461,5.259649122754733,315.0877192982456,0.20728594,0.029908458
110000,0.4832519,0.00029673005,0.81967354,3.998076922618426,3.998076923048267,253.1153846153846,0.27647144,0.03461215
112000,0.45427987,0.00029667,0.8953822,5.578260867492013,5.578260869435642,311.89130434782606,0.20937917,0.034099855
114000,0.37896934,0.00029661,1.1195846,5.215686274509804,5.215686274509804,289.19607843137254,0.31144843,0.03317875
116000,0.3759982,0.00029655005,0.9301164,3.6647058818854537,3.664705882323723,255.7843137254902,0.24569905,0.03445563
118000,0.36491877,0.00029649,0.7150719,4.583333333333333,4.583333333333333,394.31666666666666,0.2512467,0.034732442
120000,0.36675298,0.00029643002,0.5354754,4.6923076923076925,4.6923076923076925,283.3076923076923,0.288435,0.033743646
122000,0.38776124,0.00029637004,0.9942175,6.0638297872340425,6.0638297872340425,340.1063829787234,0.28993842,0.033548612
124000,0.45067436,0.00029631003,1.0220195,4.519672129974991,4.519672131074256,281.4590163934426,0.23579134,0.03249342
126000,0.46123302,0.00029625001,0.6370769,4.084210525479233,4.0842105262635044,262.3859649122807,0.25502855,0.033210926
128000,0.43648505,0.00029619003,0.79407465,3.952272726730867,3.952272727238861,250.13636363636363,0.22382304,0.028517991
130000,0.5646238,0.00029613002,0.64621085,6.786842104635741,6.786842105223944,321.3421052631579,0.20117375,0.034063555
132000,0.57224363,0.00029607,0.5425049,4.780952379817054,4.780952380881423,280.0952380952381,0.1786396,0.03534945
134000,0.5818458,0.00029601002,0.5085959,6.18333333446866,6.183333333226896,682.1428571428571,0.16632186,0.031025521
136000,0.5136491,0.00029595,0.6557729,5.53695652147998,5.536956521641949,305.5652173913044,0.29666632,0.030803919
138000,0.6103975,0.00029589003,0.8753518,5.894444442457623,5.894444444251281,318.2962962962963,0.26796973,0.031201165
140000,0.6764071,0.00029583005,0.83837736,6.037500001490116,6.0374999999379115,342.625,0.27671498,0.028832728
142000,0.68577313,0.00029577,0.8640757,4.038888884915246,4.038888888640536,261.01851851851853,0.24868217,0.03189054
144000,0.64164245,0.00029571002,0.8791473,5.729310344005453,5.729310344647745,298.7931034482759,0.27436635,0.03384495
146000,0.66909856,0.00029565,0.6246743,3.848214284649917,3.8482142855812396,262.0,0.2673576,0.029563721
148000,0.64289564,0.00029559006,0.66179234,6.245999997854232,6.245999999791383,355.72,0.2483374,0.036658224
150000,0.6233263,0.00029553002,0.4913523,4.216981130950856,4.216981131934895,282.0188679245283,0.21884441,0.03395934
152000,0.64110243,0.00029547,0.8784121,5.878846152470662,5.878846153760185,317.75,0.27390736,0.03164705
154000,0.6043876,0.00029541005,0.67450935,3.8163934418412504,3.816393442085532,258.9672131147541,0.22741233,0.030660152
156000,0.6144248,0.00029535,0.71546715,4.688679243033787,4.688679245142442,294.8490566037736,0.20787399,0.031972542
158000,0.5948976,0.00029529002,0.86400944,5.555999999046326,5.555999999940395,314.0,0.27503288,0.034805417
160000,0.59793675,0.00029523004,1.0702329,4.896078432307524,4.896078431284895,296.6862745098039,0.2664289,0.033546507
162000,0.5744978,0.00029517003,1.1498526,5.0519230755475855,5.051923076837109,301.2307692307692,0.2772095,0.034472413
164000,0.5798673,0.00029511002,1.0171912,5.716666665342119,5.716666666583882,305.0740740740741,0.314418,0.033439826
166000,0.56917727,0.00029505003,1.087956,5.307547167787012,5.307547169614513,307.3207547169811,0.2988859,0.03363883
168000,0.57329977,0.00029499002,1.2045348,6.320833334544052,6.3208333331470685,327.9166666666667,0.3441333,0.03142058
170000,0.5390473,0.00029493,1.3294295,6.376190475055149,6.376190476119518,348.2142857142857,0.34382197,0.031750966
