Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
5000,1.7795726,0.00029625077,-1.4770324,-0.12014278054370411,-0.12014285815010746,341.92857142857144,0.44981202,0.07285531
10000,1.7493175,0.00028875074,-1.1426646,-0.480866627741812,-0.48086666857771987,283.22222222222223,0.22648597,0.06622945
15000,1.7455246,0.00028125077,-0.88353354,-0.6135157457013664,-0.6135157958097376,248.6315789473684,0.06844578,0.06639005
20000,1.7475834,0.00027375077,-0.6339906,-0.6220181353644214,-0.6220181818399314,226.45454545454547,0.024576958,0.07335054
25000,1.7359531,0.00026625078,-0.4716507,0.17623087441405424,0.1762307799217524,389.84615384615387,0.022377264,0.0689076
30000,1.7200291,0.00025875078,-0.3507511,0.10563340348502,0.10563333282940827,390.0,0.021032313,0.07647419
35000,1.6877977,0.00025125078,-0.25162253,1.0325112952333357,1.0325111309907191,565.8888888888889,0.01934718,0.06859286
40000,1.6795235,0.0002437508,-0.056397628,1.4118751790374517,1.4118750123634527,623.875,0.018708708,0.06720312
45000,1.6335082,0.00023625078,-0.096101366,-0.2127383933402598,-0.21273846298236793,360.3076923076923,0.02215316,0.06443749
50000,1.5638617,0.0002287508,-0.03671304,-0.16287269769236445,-0.16287272473379166,430.1818181818182,0.021727012,0.06789337
55000,1.5961406,0.0002212508,-0.0014199539,1.2499112632746499,1.2499111332937092,586.2222222222222,0.020329693,0.06448304
60000,1.5490383,0.0002137508,0.13213968,2.84684033007361,2.846840051925392,979.8,0.020766573,0.06432707
65000,1.5318228,0.00020625081,0.15494321,0.2168600754579529,0.21686000093031907,383.1,0.02354155,0.06786545
70000,1.5448568,0.0001987508,0.20423703,1.230300158704631,1.2303000119049101,586.4,0.019127721,0.07206473
75000,1.4895818,0.0001912508,0.17753331,0.9308401766233146,0.930840013854322,527.5,0.01707914,0.07056859
80000,1.5191877,0.0001837508,0.3109051,2.4714574638887177,2.4714571835834898,740.5714285714286,0.023328815,0.06493007
85000,1.5108235,0.00017625082,0.09801417,0.5859334469358954,0.5859333620707426,525.7777777777778,0.017601116,0.06318558
90000,1.4857259,0.0001687508,0.11921801,0.9057751028449275,0.9057750241172471,557.625,0.017521266,0.059289575
95000,1.4626232,0.0001612508,0.209167,3.6601201725192367,3.6601200490200427,1053.4,0.017114919,0.0778977
100000,1.4512272,0.00015375082,-0.026974339,0.4083539846066672,0.4083538675454642,418.38461538461536,0.0081937425,0.072287194
105000,1.4469123,0.00014625082,0.130641,1.0290446224001546,1.0290444747224683,518.2222222222222,0.016171992,0.067076296
110000,1.4959501,0.00013875082,0.061249882,0.01992012616246939,0.019920012369402683,347.53333333333336,0.028510299,0.076398045
115000,1.5034161,0.00013125084,0.03880888,0.2960000982592729,0.29600002059967,401.54545454545456,0.015902773,0.067655854
120000,1.5209609,0.00012375083,0.26838353,2.045485896590565,2.0454857596882254,755.4285714285714,0.02039728,0.073541254
125000,1.5606588,0.00011625083,0.16427326,0.8080445425067511,0.8080444585114795,511.77777777777777,0.027679041,0.07261028
130000,1.5034142,0.000108750835,0.15969461,2.051666977427279,2.0516667229433856,916.5,0.016139694,0.065099664
135000,1.4747965,0.00010125084,0.021550436,0.17326160366288745,0.17326155282409253,370.6923076923077,0.0114712585,0.06269028
140000,1.5139308,9.375084e-05,0.23839724,3.250000244472176,3.250000059840386,906.6,0.015836166,0.067136265
145000,1.4884274,8.625084e-05,0.25013274,2.3716667993770293,2.3716667000214025,793.5,0.013149245,0.07169165
150000,1.5151207,7.875084e-05,0.23617303,3.379400208902856,3.3794000386915286,924.5,0.0070183524,0.0728492
155000,1.5125242,7.125084e-05,0.2410282,2.8741002251238874,2.874100056552076,817.6666666666666,0.0076936376,0.07304193
160000,1.5161262,6.375084e-05,0.24723753,1.7785751231422182,1.7785750101193116,657.375,0.011833699,0.073127076
165000,1.5378348,5.625084e-05,0.21289147,1.6527500273950864,1.6527500258889631,586.5,0.015892752,0.0660848
170000,1.5101612,4.875084e-05,0.24608442,2.535700184913973,2.5357000223569535,780.1666666666666,0.009746007,0.07349662
175000,1.568222,4.125084e-05,0.13146754,1.0265002218540757,1.026500030560419,515.0,0.010146637,0.07199256
180000,1.5592906,3.375085e-05,0.28912252,5.565500449272804,5.565500091321155,1281.5,0.009761595,0.07085823
185000,1.4961371,2.6250851e-05,0.16023546,0.9236601504962891,0.9236600140357041,493.1,0.007821084,0.06508019
190000,1.5311412,1.8750852e-05,0.2762082,1.404025157331489,1.4040250283105706,583.375,0.012271589,0.07433273
195000,1.5714809,1.1250855e-05,0.18292646,1.6560501626809128,1.6560500465511723,594.875,0.00812167,0.072330706
200000,1.5765281,3.7508562e-06,0.23022036,4.25432033361867,4.254320034533157,1057.4,0.01021399,0.07749491
