Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,0.97848785,0.00029700302,3.691321,1.6863715426131551,1.6863714745538476,137.57142857142858
2000,0.9231665,0.00029100303,3.796277,3.202700139663648,3.2027000655289157,233.25
3000,0.9499735,0.000285003,3.4219086,2.164240143354982,2.1642400590091713,176.4
4000,0.9509558,0.00027900303,3.3953288,2.29670016009671,2.2967000625527967,180.66666666666666
5000,0.9673888,0.00027300304,3.3879268,1.9700286544643208,1.9700286127211126,147.85714285714286
6000,0.97697103,0.00026700302,3.4717424,1.6870001321658492,1.68700004596654,134.71428571428572
7000,0.9869497,0.000261003,3.092947,1.9724857599607535,1.97248574322813,135.85714285714286
8000,1.0101339,0.00025500305,3.3741379,1.311222317447472,1.3112222579964308,109.22222222222223
9000,0.9311858,0.00024900303,3.0301661,2.3610801333095877,2.3610800643713445,192.0
10000,0.9582438,0.00024300304,2.0904434,2.297866783260057,2.2978667148539293,175.0
11000,0.9840979,0.00023700304,4.6282225,1.6875143911622996,1.6875143316678336,132.14285714285714
12000,0.9734825,0.00023100304,3.3701627,2.134266732415805,2.1342667103745043,160.0
13000,0.9850991,0.00022500305,3.4250355,1.5991001024085563,1.599100043573344,127.875
14000,0.9611426,0.00021900305,4.3062797,2.1363000931451097,2.136300043656471,149.83333333333334
15000,0.9367573,0.00021300303,3.183123,2.13386674989791,2.133866710384609,161.83333333333334
16000,0.9769811,0.00020700306,3.3998928,2.112028657558507,2.1120286165158695,152.14285714285714
17000,0.9092246,0.00020100304,1.577848,2.359640219155699,2.359640064407722,199.0
18000,0.9610248,0.00019500304,4.1939936,2.300100086683718,2.300100048130844,164.0
19000,0.95201117,0.00018900307,3.0613914,1.9663201672956347,1.9663200536742806,166.2
20000,0.9739906,0.00018300307,3.4609635,1.9714501004200429,1.9714500427926396,140.875
21000,0.9190328,0.00017700305,4.63633,2.761680104397237,2.7616800577176037,189.0
22000,0.81200755,0.00017100308,2.2342076,3.200550225097686,3.2005500655832293,244.0
23000,0.88510215,0.00016500306,3.3614483,2.562920104106888,2.5629200524039333,183.0
24000,0.87224144,0.00015900306,3.315308,2.1347334233578295,2.134733377029382,157.66666666666666
25000,0.862411,0.00015300307,3.5993922,2.4646334550343454,2.464633385920024,174.5
26000,0.88388854,0.00014700307,2.9045782,1.969542991702578,1.9695428984476686,150.42857142857142
27000,0.8694845,0.00014100307,3.3486047,1.9712572088465095,1.9712571841186477,141.85714285714286
28000,0.8019612,0.00013500307,2.5090055,2.7082501410041004,2.708250052182848,206.0
29000,0.8667726,0.00012900308,3.7557309,2.2544572233621563,2.2544571794403185,154.28571428571428
30000,0.8496835,0.00012300308,2.9206145,2.299300154671073,2.2993000481510535,168.0
31000,0.8534004,0.000117003074,3.027044,2.565680035762489,2.565680035130936,169.4
32000,0.868398,0.00011100308,2.5449274,2.2985001402751855,2.298500048171263,172.0
33000,0.8878295,0.000105003084,3.1427882,1.971225097484421,1.9712250427983236,142.0
34000,0.8341304,9.9003075e-05,2.9253774,2.9601600926369427,2.960160045835073,196.4
35000,0.8941561,9.300308e-05,3.072394,2.365280075836927,2.3652800470619697,171.4
36000,0.8814022,8.700309e-05,3.7484212,1.8275143687081123,1.827514335513115,146.28571428571428
37000,0.84934694,8.100308e-05,2.6705644,2.3625201953109354,2.362520064334967,184.8
38000,0.88639474,7.500309e-05,3.0553362,1.9701715012280536,1.970171469860361,147.28571428571428
39000,0.851526,6.9003094e-05,3.2895274,3.160760008962825,3.160760033898987,193.6
40000,0.84890795,6.300309e-05,2.1934946,2.4639001404478527,2.4639000526052164,178.0
41000,0.894328,5.700309e-05,3.1586978,1.9675600551068784,1.9675600536429556,160.2
42000,0.8748187,5.100309e-05,2.5962632,2.10951436320985,2.1095143308651,164.57142857142858
43000,0.8721892,4.5003093e-05,2.3018508,2.360960123501718,2.360960064374376,192.6
44000,0.86575013,3.90031e-05,2.788937,2.3656001209281383,2.365600047053886,169.8
45000,0.8576567,3.30031e-05,2.480257,2.7602001402992755,2.7602000577549917,196.2
46000,0.84078,2.7003098e-05,2.0176105,3.155440144671593,3.1554400512366554,219.6
47000,0.8750366,2.1003103e-05,3.5308502,2.9609200316481292,2.960920045815874,192.8
48000,0.91631067,1.5003103e-05,2.533326,2.631066717207432,2.6310667093251445,175.66666666666666
49000,0.92047334,9.003104e-06,3.276283,1.686657230968454,1.686657188832344,136.42857142857142
50000,0.8497362,3.003107e-06,2.8782918,2.7604001282714306,2.7604000577499392,195.2
