Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,0.88514113,0.00029700302,11.073293,4.275866964987169,4.27586678256921,283.0
2000,0.86829543,0.00029100303,11.646905,2.7597202164120973,2.7597200749703914,198.6
3000,0.8570967,0.000285003,11.933146,3.362440140906256,3.362440056342166,185.2
4000,0.8632313,0.00027900303,10.6817465,2.761400206340477,2.761400057724677,190.4
5000,0.8667217,0.00027300304,11.554582,3.753680217161309,3.753680084331427,228.2
6000,0.86536837,0.00026700302,11.070683,2.9617501120083034,2.961750058697362,188.75
7000,0.86114293,0.000261003,10.549086,2.9588001942805326,2.9588000659399163,203.33333333333334
8000,0.8620863,0.00025500305,11.143489,3.455450050707441,3.4554500505582837,219.75
9000,0.8661273,0.00024900303,11.455859,2.964166785697065,2.9641667181349476,176.66666666666666
10000,0.8834614,0.00024300304,11.286873,2.8010000410625557,2.801000032641847,159.33333333333334
11000,0.9705232,0.00023700304,11.42252,1.7542000604250159,1.7542000284350554,116.33333333333333
12000,1.0239202,0.00023100304,10.704783,1.6872858113243379,1.6872857479569834,133.28571428571428
13000,1.0005215,0.00022500305,11.357113,1.2281501162797213,1.228150033566635,108.0
14000,1.0197421,0.00021900305,10.93021,1.351850119404844,1.3518500369009416,114.25
15000,1.0194925,0.00021300303,10.8645,1.9705001366091892,1.970500053568685,145.625
16000,1.0083355,0.00020700306,11.765955,1.9724667466556032,1.9724667058496077,135.83333333333334
17000,1.0205978,0.00020100304,11.007409,3.4535004681674764,3.4535000936157303,229.25
18000,1.0243889,0.00019500304,10.643994,3.9451002551431884,3.9451000855297025,270.5
19000,1.0207093,0.00018900307,11.373414,2.3456750159384683,2.345675020460476,144.75
20000,1.0098051,0.00018300307,11.204757,1.2287251167726936,1.2287250335521094,105.0
21000,1.0079677,0.00017700305,11.266176,1.4777600665809587,1.4777600315777817,109.8
22000,1.0222572,0.00017100308,10.545118,1.9756285633525945,1.975628588003539,120.28571428571429
23000,1.01356,0.00016500306,10.540149,2.962633414310403,2.962633394774457,184.33333333333334
24000,1.0230622,0.00015900306,9.663142,2.959150311537087,2.959150080267136,201.75
25000,1.0159193,0.00015300307,10.038684,2.129300137477306,2.129300058169368,184.5
26000,1.0206648,0.00014700307,10.505178,1.8295144371139551,1.8295143354625907,136.28571428571428
27000,1.0256071,0.00014100307,10.276127,2.2978335390798748,2.297833381521438,175.33333333333334
28000,1.0158358,0.00013500307,10.507069,2.1674001911655068,2.167400058929343,161.0
29000,1.0160695,0.00012900308,10.874037,1.847525080840569,1.847525039464017,135.625
30000,1.0251435,0.00012300308,9.805075,2.5621201218105853,2.562120035220869,187.2
31000,1.0289682,0.000117003074,9.4366255,2.557800146867521,2.5578000525332754,208.0
32000,1.0011525,0.00011100308,10.276106,2.6333002460499606,2.6333000712741828,164.5
33000,0.9939001,0.000105003084,10.241274,1.4737001153407618,1.473700040281983,129.875
34000,1.0011568,9.9003075e-05,9.855007,1.5714001427200857,1.5714000429812587,141.2
35000,0.996638,9.300308e-05,10.702131,2.53834298944899,2.538342913606487,163.14285714285714
36000,1.0132238,8.700309e-05,9.224227,1.9704667899835233,1.970466705900132,145.83333333333334
37000,0.99970454,8.100308e-05,10.652923,2.9648401450132953,2.9648400629201204,173.4
38000,0.99844545,7.500309e-05,10.844904,3.460666754632257,3.4606667170931664,193.83333333333334
39000,0.98967564,6.9003094e-05,10.664174,1.6418889628257602,1.6418889239769971,122.33333333333333
40000,0.98988885,6.300309e-05,10.628463,1.969800196083573,1.9698000392503066,149.16666666666666
41000,1.0018101,5.700309e-05,10.323106,2.3977714916691184,2.3977714689161593,151.85714285714286
42000,0.9983015,5.100309e-05,9.740998,1.4725334858036756,1.472533373644789,135.5
43000,0.9977352,4.5003093e-05,9.784435,3.5540000576525927,3.5540000737586523,227.0
44000,0.99134153,3.90031e-05,10.86909,1.7249251192843076,1.7249250361019222,123.75
45000,1.0073657,3.30031e-05,10.149735,2.1373334627908966,2.1373333626276385,144.66666666666666
46000,1.0126971,2.7003098e-05,8.881361,3.1551601967570604,3.155160068447003,221.0
47000,0.99465233,2.1003103e-05,10.230023,1.8496501179179177,1.8496500501623814,125.25
48000,1.0043051,1.5003103e-05,9.549977,1.6860286693055448,1.6860286051315987,139.42857142857142
49000,1.0006329,9.003104e-06,9.368334,1.40202873054659,1.4020286098301378,130.85714285714286
50000,1.0013682,3.003107e-06,10.18665,1.2783001058502124,1.2783000348834321,107.2
