Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,0.61950547,0.00029700302,-32.16989,0.9836167483008467,0.9836166934922707,80.83333333333333
2000,0.51828027,0.00029100303,-34.7672,0.9836000816430897,0.983600026826025,81.0
3000,0.52401614,0.000285003,-34.78707,0.9836000816430897,0.983600026826025,81.0
4000,0.6165813,0.00027900303,-33.179485,0.9836000816430897,0.983600026826025,81.0
5000,0.6530455,0.00027300304,-31.882345,0.9836000816430897,0.983600026826025,81.0
6000,0.5184974,0.00026700302,-34.75263,0.9836000816430897,0.983600026826025,81.0
7000,0.52250475,0.000261003,-34.793667,0.9836000816430897,0.983600026826025,81.0
8000,0.58034986,0.00025500305,-34.00424,0.9836000816430897,0.983600026826025,81.0
9000,0.6922882,0.00024900303,-31.074286,0.9836000816430897,0.983600026826025,81.0
10000,0.5164609,0.00024300304,-34.768635,0.9836000816430897,0.983600026826025,81.0
11000,0.54744565,0.00023700304,-35.18474,0.9836000816430897,0.983600026826025,81.0
12000,0.58310914,0.00023100304,-35.52142,0.9836000816430897,0.983600026826025,81.0
13000,0.77357346,0.00022500305,-32.021023,0.9836000816430897,0.983600026826025,81.0
14000,0.5517378,0.00021900305,-35.404938,0.9836000816430897,0.983600026826025,81.0
15000,0.5578821,0.00021300303,-35.45444,0.9836000816430897,0.983600026826025,81.0
16000,0.5632416,0.00020700306,-35.21718,0.9836000816430897,0.983600026826025,81.0
17000,0.79373074,0.00020100304,-32.071484,0.9836000816430897,0.983600026826025,81.0
18000,0.5502274,0.00019500304,-35.40356,0.9836000816430897,0.983600026826025,81.0
19000,0.55653954,0.00018900307,-35.45389,0.9836000816430897,0.983600026826025,81.0
20000,0.56106156,0.00018300307,-35.819077,0.9836308508574103,0.9836307960560169,80.84615384615384
21000,0.7283911,0.00017700305,-32.808857,0.9836000816430897,0.983600026826025,81.0
22000,0.5512593,0.00017100308,-34.940727,0.9836334149586037,0.9836333601585162,80.83333333333333
23000,0.56126195,0.00016500306,-35.060825,0.9836000816430897,0.983600026826025,81.0
24000,0.73101866,0.00015900306,-33.39031,0.9836000816430897,0.983600026826025,81.0
25000,0.6402771,0.00015300307,-33.955795,0.9836000816430897,0.983600026826025,81.0
26000,0.55411595,0.00014700307,-34.959106,0.9836000816430897,0.983600026826025,81.0
27000,0.5602939,0.00014100307,-35.04827,0.9836000816430897,0.983600026826025,81.0
28000,0.6910492,0.00013500307,-33.872547,0.9836000816430897,0.983600026826025,81.0
29000,0.68511975,0.00012900308,-33.49442,0.9836000816430897,0.983600026826025,81.0
30000,0.5527107,0.00012300308,-34.945156,0.9836000816430897,0.983600026826025,81.0
31000,0.5594362,0.000117003074,-35.033672,0.9836000816430897,0.983600026826025,81.0
32000,0.6937702,0.00011100308,-34.204914,0.9836000816430897,0.983600026826025,81.0
33000,0.76649535,0.000105003084,-33.06248,0.9836000816430897,0.983600026826025,81.0
34000,0.59594727,9.9003075e-05,-34.53152,0.9836000816430897,0.983600026826025,81.0
35000,0.6011893,9.300308e-05,-34.623882,0.9836000816430897,0.983600026826025,81.0
36000,0.65163815,8.700309e-05,-34.17309,0.9836000816430897,0.983600026826025,81.0
37000,0.81403494,8.100308e-05,-32.89014,0.9836000816430897,0.983600026826025,81.0
38000,0.5944164,7.500309e-05,-34.525055,0.9836000816430897,0.983600026826025,81.0
39000,0.6012124,6.9003094e-05,-34.61385,0.9836000816430897,0.983600026826025,81.0
40000,0.6052821,6.300309e-05,-34.885212,0.9836000816430897,0.983600026826025,81.0
41000,0.8623035,5.700309e-05,-32.546753,0.9836000816430897,0.983600026826025,81.0
42000,0.60197353,5.100309e-05,-33.543007,0.9836000816430897,0.983600026826025,81.0
43000,0.6159148,4.5003093e-05,-32.67985,0.9836000816430897,0.983600026826025,81.0
44000,0.62038106,3.90031e-05,-32.78104,0.9836000816430897,0.983600026826025,81.0
45000,0.88667953,3.30031e-05,-31.314596,0.9836000816430897,0.983600026826025,81.0
46000,0.6355223,2.7003098e-05,-32.43619,0.9836000816430897,0.983600026826025,81.0
47000,0.6150901,2.1003103e-05,-32.661728,0.9836000816430897,0.983600026826025,81.0
48000,0.62009484,1.5003103e-05,-32.763622,0.9836000816430897,0.983600026826025,81.0
49000,0.8378872,9.003104e-06,-31.623924,0.9836000816430897,0.983600026826025,81.0
50000,0.6868215,3.003107e-06,-32.17078,0.9836000816430897,0.983600026826025,81.0
