Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,1.0544946,0.00029700302,-30.97186,13.644869638865607,13.644867207030378,107.44444444444444
2000,1.0209559,0.00029100303,-30.616968,12.180542696639895,12.180540483682126,96.1
3000,1.0370959,0.000285003,-30.88334,12.181322791962884,12.181320483662422,92.2
4000,1.0512317,0.00027900303,-31.08751,12.072475505823439,12.072473206717405,91.0
5000,0.9933148,0.00027300304,-30.440996,13.64373611782988,13.643733873725674,113.22222222222223
6000,1.0217241,0.00026700302,-30.918175,13.089336206903681,13.089333841336257,107.55555555555556
7000,1.0085201,0.000261003,-30.805265,12.180602696700953,12.18060048368061,95.8
8000,1.005467,0.00025500305,-30.279541,19.966236599255353,19.966234114103525,166.5
9000,1.0629596,0.00024900303,-31.280798,11.681662575365044,11.681660454529629,90.6
10000,1.0680032,0.00024300304,-30.748857,12.425336088674763,12.425333815531404,94.33333333333333
11000,1.0175526,0.00023700304,-29.868017,13.160802912580865,13.160800521625788,103.72727272727273
12000,1.0121859,0.00023100304,-28.73873,12.977802943153721,12.977800514636328,109.55555555555556
13000,1.057079,0.00022500305,-29.284792,10.983702644589357,10.98370043727482,80.5
14000,1.0229806,0.00021900305,-29.477833,10.98384879835738,10.983846591117281,79.76923076923077
15000,1.0335107,0.00021300303,-29.318117,11.58246271822136,11.582460460469884,86.6
16000,0.9812507,0.00020700306,-29.080143,15.473753224301618,15.473750611254218,129.5
17000,0.99783224,0.00020100304,-28.94998,12.179982696939259,12.179980483696273,98.9
18000,1.0414107,0.00019500304,-29.240168,12.163329964672977,12.163327746754725,91.27272727272727
19000,1.0174358,0.00018900307,-29.634567,10.983752644562628,10.983750437273557,80.25
20000,1.02013,0.00018300307,-29.711632,10.984035977802705,10.984033770599732,78.83333333333333
21000,1.0319177,0.00017700305,-28.797426,11.527129941069605,11.52712773111125,90.54545454545455
22000,0.97941774,0.00017100308,-27.322187,16.97482828158536,16.974825665834942,124.25
23000,1.0197593,0.00016500306,-27.83502,12.97895839298144,12.978956070162692,103.88888888888889
24000,1.0421313,0.00015900306,-28.229256,10.983780422325557,10.983778215050632,80.11111111111111
25000,1.0042838,0.00015300307,-27.528112,16.114974599664233,16.114972064685258,137.57142857142858
26000,0.9611073,0.00014700307,-27.470957,18.591528501128778,18.591525713201918,165.125
27000,1.0351189,0.00014100307,-28.122662,12.28136269657407,12.281360477700947,92.0
28000,1.0276706,0.00013500307,-28.527822,11.618548036193136,11.618545907497968,88.0
29000,1.0720103,0.00012900308,-27.982079,14.755091881224265,14.755089435144328,112.0
30000,1.0338318,0.00012300308,-28.340944,15.60247825132683,15.602475603709536,111.125
31000,1.0612435,0.000117003074,-28.235283,12.707620853981512,12.707618676932974,97.0
32000,0.9826441,0.00011100308,-27.865438,11.528111802498726,11.528109549268265,85.63636363636364
33000,1.0112525,0.000105003084,-28.04514,14.4216919052932,14.421689448391488,112.33333333333333
34000,0.9912281,9.9003075e-05,-27.605171,11.527675395450471,11.527673185642925,87.81818181818181
35000,0.96857095,9.300308e-05,-27.679567,12.162984553343533,12.162982292217997,93.0
36000,0.95706224,8.700309e-05,-26.79076,14.976803605590248,14.976800591874053,114.5
37000,1.0108432,8.100308e-05,-26.70291,13.753802972043761,13.753800533795989,118.33333333333333
38000,1.0212046,7.500309e-05,-26.949848,15.085847604321316,15.085845029747967,124.66666666666667
39000,0.99868244,6.9003094e-05,-27.87356,10.983756490714418,10.983754283427306,80.23076923076923
40000,0.9930354,6.300309e-05,-27.63756,12.180702919862233,12.180700483678084,95.3
41000,1.0031757,5.700309e-05,-27.61341,11.527911759023977,11.527909549273318,86.63636363636364
42000,1.0317181,5.100309e-05,-25.996984,12.180922744388226,12.180920483672526,94.2
43000,1.026976,4.5003093e-05,-24.795147,13.479782729409635,13.479780524068337,99.9
44000,1.0309224,3.90031e-05,-24.537956,12.07214818973179,12.0721459339984,92.63636363636364
45000,1.0246551,3.30031e-05,-25.252546,12.28052283844445,12.280520477722167,96.2
46000,1.0046396,2.7003098e-05,-24.70223,12.978136366000399,12.97813384796124,108.0
47000,0.98453856,2.1003103e-05,-25.261822,12.618366569090126,12.618364136855234,88.9090909090909
48000,1.0164579,1.5003103e-05,-24.492975,12.977558498995172,12.977556070198059,110.77777777777777
49000,1.0100682,9.003104e-06,-24.739595,13.08984733468646,13.089844952434456,104.88888888888889
50000,1.017318,3.003107e-06,-25.62853,14.351727861037944,14.351725530917975,114.875
