Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,0.8092401,0.00029700302,86.38625,0.9836000816430897,0.983600026826025,80.91666666666667
2000,0.80190885,0.00029100303,88.370995,0.983500081677145,0.9835000268285512,81.5
3000,0.7953498,0.000285003,90.661316,0.9835834149853326,0.9835833601597793,81.08333333333333
4000,0.8181388,0.00027900303,82.93957,0.9834667483228259,0.98346669349606,81.66666666666667
5000,0.81635374,0.00027300304,83.756615,0.983516748334902,0.9835166934947969,81.41666666666667
6000,0.80192727,0.00026700302,88.362366,0.9835834149853326,0.9835833601597793,81.08333333333333
7000,0.795445,0.000261003,90.67231,0.9835667483275756,0.9835666934935338,81.16666666666667
8000,0.7904957,0.00025500305,92.227776,0.9835334150120616,0.9835333601610424,81.33333333333333
9000,0.7950559,0.00024900303,90.694115,0.9834834149805829,0.9834833601623055,81.58333333333333
10000,0.8051707,0.00024300304,87.55859,0.9835000816577425,0.9835000268285512,81.5
11000,0.68924975,0.00023700304,84.49903,0.9836000816430897,0.983600026826025,81.0
12000,0.60011154,0.00023100304,85.353294,0.9834834150387906,0.9834833601623055,81.58333333333333
13000,0.6037479,0.00022500305,87.50738,0.9835834149853326,0.9835833601597793,81.08333333333333
14000,0.6063785,0.00021900305,88.952545,0.9835167483543046,0.9835166934947969,81.41666666666667
15000,0.60754967,0.00021300303,89.67727,0.9835667483275756,0.9835666934935338,81.16666666666667
16000,0.60704017,0.00020700306,89.59391,0.9835834149853326,0.9835833601597793,81.08333333333333
17000,0.60668457,0.00020100304,89.52246,0.9835667483275756,0.9835666934935338,81.16666666666667
18000,0.6065313,0.00019500304,89.44271,0.9835667483275756,0.9835666934935338,81.16666666666667
19000,0.6064264,0.00018900307,89.360435,0.9835834149853326,0.9835833601597793,81.08333333333333
20000,0.6006301,0.00018300307,86.62681,0.9835667483275756,0.9835666934935338,81.16666666666667
21000,0.5910019,0.00017700305,85.57058,0.9836167483008467,0.9836166934922707,80.91666666666667
22000,0.5521223,0.00017100308,84.47144,0.9835500816698186,0.9835500268272881,81.25
23000,0.55197084,0.00016500306,84.44763,0.9835667483275756,0.9835666934935338,81.16666666666667
24000,0.5519054,0.00015900306,84.36179,0.9835834149853326,0.9835833601597793,81.08333333333333
25000,0.5520343,0.00015300307,84.26722,0.9835834149853326,0.9835833601597793,81.08333333333333
26000,0.54748523,0.00014700307,81.36577,0.9835834149853326,0.9835833601597793,81.08333333333333
27000,0.54303986,0.00014100307,77.27352,0.9835500816698186,0.9835500268272881,81.25
28000,0.543877,0.00013500307,77.82923,0.9835334150120616,0.9835333601610424,81.33333333333333
29000,0.55043906,0.00012900308,83.27526,0.9836167483008467,0.9836166934922707,80.91666666666667
30000,0.551975,0.00012300308,84.450096,0.9835334150120616,0.9835333601610424,81.33333333333333
31000,0.55211365,0.000117003074,84.4598,0.9835167483543046,0.9835166934947969,81.41666666666667
32000,0.5719836,0.00011100308,80.26655,0.9835667483275756,0.9835666934935338,81.16666666666667
33000,0.5777986,0.000105003084,79.204506,0.9835667483275756,0.9835666934935338,81.16666666666667
34000,0.57776505,9.9003075e-05,79.176506,0.9835667483275756,0.9835666934935338,81.16666666666667
35000,0.57818305,9.300308e-05,79.12449,0.9835667483275756,0.9835666934935338,81.16666666666667
36000,0.57153356,8.700309e-05,77.65273,0.9835834149853326,0.9835833601597793,81.08333333333333
37000,0.5598783,8.100308e-05,73.705475,0.9835834149853326,0.9835833601597793,81.08333333333333
38000,0.57738817,7.500309e-05,79.2873,0.9835500816698186,0.9835500268272881,81.25
39000,0.5773743,6.9003094e-05,79.28873,0.9835500816698186,0.9835500268272881,81.25
40000,0.5775271,6.300309e-05,79.259315,0.9835667483275756,0.9835666934935338,81.16666666666667
41000,0.57760704,5.700309e-05,79.22386,0.9835834149853326,0.9835833601597793,81.08333333333333
42000,0.5779783,5.100309e-05,78.02871,0.9835500816698186,0.9835500268272881,81.25
43000,0.5789465,4.5003093e-05,75.7784,0.9836000816430897,0.983600026826025,81.0
44000,0.5757693,3.90031e-05,75.30756,0.9835500816698186,0.9835500268272881,81.25
45000,0.55850196,3.30031e-05,70.92618,0.9835667483275756,0.9835666934935338,81.16666666666667
46000,0.56806415,2.7003098e-05,73.612366,0.9835667483275756,0.9835666934935338,81.16666666666667
47000,0.5774288,2.1003103e-05,76.351814,0.9835667483275756,0.9835666934935338,81.16666666666667
48000,0.57750124,1.5003103e-05,76.32629,0.983550081650416,0.9835500268272881,81.25
49000,0.5775706,9.003104e-06,76.33039,0.9835500816698186,0.9835500268272881,81.25
50000,0.5779179,3.003107e-06,76.27273,0.9836000816430897,0.983600026826025,81.0
