Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
5000,1.7528418,0.00029850032,-2.9861388,-0.14299999999639113,-0.14299999999639113,348.57142857142856,1.0129349,0.057291295
10000,1.7261112,0.00029550033,-1.8900139,-0.4446444444369667,-0.444644444439392,266.94444444444446,0.3051362,0.06583968
15000,1.7007141,0.0002925003,-1.4709611,-0.5334666666613581,-0.5334666666632983,324.53333333333336,0.1647883,0.065801665
20000,1.6921668,0.0002895003,-1.1896205,0.23058461539151792,0.23058461538927916,397.3076923076923,0.10730336,0.06799423
25000,1.6869887,0.00028650032,-0.71976537,0.08325000000331784,0.08325000000210518,393.4166666666667,0.06619121,0.072019115
30000,1.6751242,0.00028350033,-0.48015767,-0.26669333333265965,-0.26669333333265965,347.73333333333335,0.056645516,0.07042894
35000,1.6894461,0.00028050033,-0.33279523,0.3,0.3,493.6,0.025617782,0.06889674
40000,1.6555347,0.0002775003,-0.21330386,0.18181818181818182,0.18181818181818182,413.09090909090907,0.018869612,0.06364766
45000,1.650082,0.00027450031,0.0010763005,1.8571428571428572,1.8571428571428572,704.5714285714286,0.02173692,0.071546696
50000,1.622043,0.00027150032,0.19409917,3.0,3.0,975.6,0.028671447,0.06987615
55000,1.6266378,0.00026850033,0.22532372,1.5,1.5,663.5,0.027841412,0.06894592
60000,1.5404019,0.00026550033,0.20585625,1.499950000001263,1.499950000001263,824.5,0.024307258,0.06994053
65000,1.5395149,0.00026250034,0.25438115,1.1428285714292932,1.1428285714292932,949.8571428571429,0.020379892,0.07459962
70000,1.5490252,0.00025950032,0.28467625,2.599920000002021,2.599920000002021,1001.6,0.018538432,0.076401055
75000,1.5558258,0.00025650035,0.23458111,3.0,3.0,792.0,0.046193182,0.0733692
80000,1.5809457,0.00025350033,0.31895363,7.333333333333333,7.333333333333333,1596.6666666666667,0.0101897195,0.07058723
85000,1.609677,0.00025050034,0.41948995,29.0,29.0,4961.0,0.007273213,0.0633321
90000,1.5169231,0.0002475003,0.44519377,30.0,30.0,4961.0,0.0031497113,0.06490324
95000,1.4873188,0.00024450032,0.46598202,27.0,27.0,4961.0,0.0033391695,0.07091565
100000,1.5122437,0.00024150035,0.54165375,28.0,28.0,4961.0,0.0043996256,0.07379194
105000,1.5456713,0.00023850036,0.5443199,30.0,30.0,4961.0,0.0024830217,0.05740985
110000,1.4999076,0.00023550034,0.57400954,30.0,30.0,4961.0,0.0026668943,0.06921506
115000,1.488729,0.00023250036,0.58572626,30.0,30.0,4961.0,0.0023009882,0.06739974
