Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2000,1.4171438,0.00029997004,-8.346632,-0.15000005238331282,-0.15000001136929944,255.42307692307693,3.6394472,0.033400435
4000,1.3155634,0.00029991,-6.961108,0.02872334864545376,0.02872339073330798,306.4468085106383,2.0964015,0.030801948
6000,1.2807891,0.00029985,-5.1216598,0.16823523681537778,0.1682352760039708,373.3921568627451,1.2038957,0.033011593
8000,1.3374772,0.00029979003,-3.078188,-0.09058828388943392,-0.09058824959484969,231.13725490196077,0.4998946,0.030302366
10000,1.3439721,0.00029973005,-2.1685321,0.7369229749609263,0.7369230540517049,380.7692307692308,0.17494845,0.032820307
12000,1.2903069,0.00029967004,-1.4256977,0.2633332407308949,0.26333331192533177,295.6388888888889,0.07460613,0.033485528
14000,1.3319229,0.00029961002,-0.8595257,0.7129999006787936,0.7129999664301674,521.4333333333333,0.025685819,0.03331997
16000,1.3005052,0.00029955004,-0.31948432,0.34852929106530023,0.3485293832662351,222.91176470588235,0.021123918,0.034274332
18000,1.0860239,0.00029949,-0.043736555,1.708928291286741,1.708928516467235,313.2857142857143,0.018063152,0.03420362
20000,0.916061,0.00029943002,0.16783378,4.865757035938176,4.865757450630719,1017.3030303030303,0.028575122,0.03361173
22000,0.7541808,0.00029937003,0.34520882,3.6034995667636394,3.6034999035298823,503.825,0.04969287,0.03040937
24000,0.6735832,0.00029931002,0.5104412,2.3299996791741786,2.329999928911909,304.35897435897436,0.051695433,0.03694737
26000,0.6615443,0.00029925004,0.58350813,2.290624691794316,2.2906249266816303,327.5833333333333,0.05702822,0.0317965
28000,0.68741286,0.00029919003,0.4596415,5.002916154141228,5.002916549953322,478.0416666666667,0.0410746,0.034823325
30000,0.74906474,0.00029913,0.42158788,1.8020405307108043,1.8020407514912742,261.46938775510205,0.0455403,0.035862625
32000,0.6577824,0.00029907,0.58574903,3.043845753639172,3.043846065082993,354.05128205128204,0.04437751,0.034464754
34000,0.59666437,0.00029901005,0.58198655,2.8072969816826485,2.8072972141609,318.8918918918919,0.042792823,0.03261391
36000,0.53737545,0.00029895,0.59974384,3.7861220733243592,3.78612233865626,468.6326530612245,0.051262442,0.032719623
38000,0.51832056,0.00029889002,0.612239,3.5929726136697306,3.5929728746414185,388.27027027027026,0.04215477,0.031055653
40000,0.50071204,0.00029883004,0.5356966,3.763809194167455,3.763809421011025,420.9761904761905,0.05473262,0.032506503
42000,0.45243934,0.00029877,0.52277637,2.5278785454504415,2.527878710492091,298.2121212121212,0.032798413,0.03204365
44000,0.38099903,0.00029871002,0.75884765,3.3917854854038785,3.3917856167868843,378.2857142857143,0.04449772,0.030735802
46000,0.34452185,0.00029865003,0.75091934,9.583076479343267,9.583076699565236,921.7307692307693,0.053589325,0.033371538
48000,0.3355238,0.00029859002,0.8283474,5.0235480762297104,5.02354826603926,435.7096774193548,0.08343961,0.031705037
50000,0.33483496,0.00029853004,0.7398058,4.401025402240264,4.4010255216405945,471.1025641025641,0.07500434,0.032956656
52000,0.4297859,0.00029847003,0.76511604,5.803225501891105,5.803225662619356,549.9032258064516,0.061482012,0.030920763
54000,0.4451899,0.00029841,0.7822169,5.653332986434301,5.653333196913203,503.6333333333333,0.056643583,0.03231491
